index,SPACER_cex_depth,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_num_active_lemmas,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_reuse_reach_facts,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_is_reach
array-zipcpu_zipcpu_piped-p342.smt2,,,5,6,6,34,2,23,48,1,40,34,18,34,,,304.19,65.10,unsat,7.38,0.09,0.00,0.01,0.00,0.08,6.10,0.41,4.49,,0.19,0.18,0.21,6.65,1.26,5.37,0.28,2.83,
array-zipcpu_zipcpu_piped-p344.smt2,,,,2,1,2,,2,2,,3,2,,1,,,306.73,51.88,unknown,2.58,0.01,,,,0.01,1.20,0.01,0.27,,0.19,0.18,0.04,1.20,0.27,0.93,0.00,0.23,
array-zipcpu_zipcpu_piped-p347.smt2,,,1,3,3,22,,22,9,1,28,25,2,24,,,306.73,63.35,unsat,5.03,0.06,,0.00,0.00,0.05,3.94,0.47,2.41,,0.19,0.18,0.15,4.28,0.37,3.91,0.20,1.94,
array-zipcpu_zipcpu_piped-p350.smt2,,,6,6,6,783,2,784,1178,659,832,828,1100,827,,,306.73,201.13,unsat,321.44,3.40,0.08,0.54,0.11,2.44,294.56,25.59,251.02,0.00,0.20,0.19,9.15,315.54,5.64,309.88,12.69,251.05,
array-zipcpu_zipcpu_piped-p351.smt2,,,,7,7,263,4,77,121,,266,267,64,266,,,306.73,96.50,unknown,52.41,0.85,0.02,0.10,0.02,0.68,45.87,2.31,38.76,,0.19,0.19,2.83,51.79,1.69,50.07,3.67,32.78,
array-zipcpu_zipcpu_piped-p372.smt2,,,4,5,5,40,1,28,74,7,55,49,19,49,,,306.73,65.26,unsat,8.17,0.11,,0.00,0.00,0.10,6.61,0.74,4.63,,0.19,0.18,0.33,7.43,1.93,5.49,0.44,2.51,
array-zipcpu_zipcpu_piped-p378.smt2,,,2,3,3,5,,3,5,,8,5,1,4,,,308.50,60.24,unsat,2.77,0.01,,0.00,,0.01,1.96,0.04,0.93,,0.19,0.18,0.00,1.99,0.20,1.78,0.00,0.79,
array-zipcpu_zipcpu_piped-p381.smt2,,,4,6,6,69,2,58,89,7,79,74,56,74,,,306.73,70.50,unsat,13.21,0.19,0.00,0.01,0.00,0.16,11.14,0.90,8.58,,0.19,0.18,0.57,12.41,1.30,11.10,0.74,6.69,
array-zipcpu_zipcpu_piped-p389.smt2,,,,5,5,146,2,62,175,8,158,155,75,154,,,306.73,81.45,unknown,31.46,0.42,0.00,0.02,0.01,0.37,27.67,2.94,21.88,,0.18,0.17,1.41,30.87,4.06,26.79,1.84,16.89,
array-zipcpu_zipcpu_piped-p390.smt2,,,,6,5,27,2,9,42,,31,27,15,26,,,306.75,53.03,unknown,4.66,0.07,0.00,0.00,0.00,0.06,3.56,0.28,2.21,,0.19,0.18,0.09,3.87,0.84,3.02,0.13,1.33,
array-zipcpu_zipcpu_piped-p399.smt2,,,,8,8,338,3,121,715,7,378,384,453,384,,,306.52,109.24,unknown,75.84,1.18,0.03,0.16,0.03,0.91,61.10,1.99,52.17,,0.16,0.15,8.34,75.26,9.51,65.22,9.62,37.73,
array-zipcpu_zipcpu_piped-p423.smt2,,,3,4,4,28,1,27,39,1,40,37,18,36,,,306.73,63.78,unsat,6.94,0.09,0.00,0.00,0.00,0.08,5.68,0.73,3.79,,0.18,0.17,0.22,6.22,1.29,4.92,0.29,2.32,
array-zipcpu_zipcpu_piped-p431.smt2,,,3,4,4,32,1,22,46,2,39,36,19,35,,,306.73,62.85,unsat,5.32,0.07,0.00,0.00,0.00,0.06,4.07,0.26,2.69,,0.19,0.18,0.20,4.57,1.01,3.55,0.27,1.23,
array-zipcpu_zipcpu_piped-p442.smt2,,,1,3,3,5,1,5,7,1,8,5,3,5,,,306.73,61.85,unsat,2.36,0.01,,,,0.01,1.58,0.11,0.51,,0.19,0.18,0.01,1.62,0.16,1.46,0.02,0.41,
array-zipcpu_zipcpu_piped-p448.smt2,,,,3,3,46,,29,7,,49,48,,47,,,306.73,60.80,unknown,8.90,0.12,0.00,0.01,0.00,0.11,7.42,0.65,5.44,,0.18,0.18,0.42,8.29,0.53,7.75,0.55,4.02,
array-zipcpu_zipcpu_piped-p466.smt2,,,,7,7,139,2,64,212,3,146,143,101,142,,,305.79,80.07,unknown,27.74,0.49,0.01,0.10,0.01,0.34,24.36,1.19,20.16,,0.19,0.18,1.09,27.13,4.01,23.10,1.48,14.88,
array-zipcpu_zipcpu_piped-p472.smt2,,,10,11,11,327,7,205,835,29,400,392,378,391,,,305.79,191.32,unsat,132.14,2.16,0.08,0.64,0.06,1.28,119.43,3.12,104.84,0.00,0.16,0.16,3.91,130.40,22.73,107.64,5.24,79.60,
array-zipcpu_zipcpu_piped-p475.smt2,,,4,6,6,31,3,18,48,1,39,35,22,34,,,306.73,64.90,unsat,6.46,0.07,0.00,0.00,0.00,0.06,5.17,0.38,3.62,,0.19,0.18,0.22,5.71,1.04,4.65,0.29,2.09,
array-zipcpu_zipcpu_piped-p476.smt2,,,,6,5,61,2,24,148,2,67,63,74,62,,,309.31,80.30,unknown,18.75,0.16,0.00,0.01,0.00,0.13,11.40,0.60,9.20,,0.14,0.14,0.47,12.57,2.88,9.67,0.62,5.44,
array-zipcpu_zipcpu_piped-p479.smt2,,,,4,4,30,1,17,15,,33,32,4,31,,,306.73,54.15,unknown,5.69,0.08,0.00,0.00,0.00,0.07,4.60,0.41,3.03,,0.18,0.17,0.22,5.10,0.63,4.46,0.29,2.01,
array-zipcpu_zipcpu_piped-p481.smt2,,,,5,5,224,2,104,470,14,229,227,391,226,,,306.73,101.32,unknown,52.72,0.80,0.02,0.10,0.02,0.61,47.06,4.05,37.27,,0.19,0.19,2.25,52.09,3.77,48.31,2.94,32.26,
array-zipcpu_zipcpu_piped-p509.smt2,,,3,4,4,52,1,48,48,7,64,61,27,60,,,306.73,71.80,unsat,11.96,0.16,0.00,0.01,0.00,0.14,10.12,0.85,7.72,,0.19,0.18,0.50,11.19,1.16,10.02,0.65,6.00,
array-zipcpu_zipcpu_piped-p516.smt2,,,4,6,6,227,3,195,139,1,246,243,51,242,,,306.73,112.72,unsat,60.03,0.76,0.01,0.08,0.02,0.62,53.69,2.01,47.39,,0.18,0.17,2.29,58.80,3.85,54.94,3.00,39.56,
array-zipcpu_zipcpu_piped-p518.smt2,,,,7,6,34,2,10,92,2,40,36,40,35,,,306.73,85.39,unknown,37.22,0.09,0.00,0.01,0.00,0.07,5.65,0.55,3.83,,0.19,0.18,0.20,6.21,1.92,4.28,0.27,1.95,
array-zipcpu_zipcpu_piped-p520.smt2,,,,7,7,160,3,50,91,1,169,166,47,165,,,306.73,85.18,unknown,33.26,0.53,0.01,0.06,0.01,0.42,29.26,1.54,24.58,,0.18,0.17,1.56,32.66,1.71,30.93,2.04,19.88,
array-zipcpu_zipcpu_piped-p525.smt2,,,6,6,6,108,2,95,110,29,122,118,68,117,,,306.73,100.10,unsat,36.80,0.44,0.01,0.09,0.01,0.31,32.99,1.89,28.39,,0.19,0.18,1.01,35.40,1.85,33.54,1.30,25.94,
array-zipcpu_zipcpu_piped-p528.smt2,,,4,4,4,51,1,36,86,6,61,57,35,56,,,306.73,74.11,unsat,16.63,0.21,0.01,0.06,0.01,0.13,14.45,0.65,12.06,,0.19,0.18,0.44,15.57,1.92,13.64,0.57,9.77,
array-zipcpu_zipcpu_piped-p529.smt2,,,7,7,7,139,4,125,141,28,153,150,97,149,,,306.73,95.94,unsat,35.05,0.48,0.01,0.05,0.01,0.39,30.95,2.82,25.42,,0.20,0.19,1.38,33.97,1.69,32.26,1.75,22.63,
bv-VexRiscv-regch0-15-p0.smt2,,,,16,15,402,191,273,1389,24,467,446,719,456,,,663.54,566.67,timeout,899.97,3.05,0.07,0.61,0.08,2.00,618.23,580.42,,1.65,0.09,0.08,6.94,651.54,94.59,556.90,10.14,442.06,
bv-VexRiscv-regch0-20-p0.smt2,,,,13,12,423,82,240,1149,28,445,430,633,437,,,1038.38,996.90,timeout,899.98,3.74,0.07,0.72,0.10,2.02,757.86,717.11,,1.39,0.08,0.08,7.91,795.27,96.77,698.47,11.32,581.08,
bv-VexRiscv-regch0-30-p1.smt2,,,,15,14,368,129,262,1129,38,429,405,668,416,,,469.74,450.13,timeout,899.98,2.29,0.04,0.29,0.05,1.72,484.72,452.00,,1.47,0.09,0.08,6.23,516.26,64.19,452.02,9.56,351.38,
bv-anderson.3.prop1-back-serstep.smt2,4,,,4,4,8,2,,9,,11,8,,10,4,1,466.13,416.61,sat,7.50,0.07,0.00,0.03,0.01,0.02,7.00,5.23,,,0.01,0.00,0.01,7.15,0.35,6.78,0.01,4.09,1.07
bv-arbitrated_top_n2_w128_d32_e0.smt2,,,,13,12,921,1088,1,3943,,1103,1037,891,1090,,,321.98,309.97,timeout,899.98,3.42,0.20,1.71,0.17,1.15,752.24,698.57,,1.67,0.10,0.10,2.36,769.77,123.76,645.97,4.60,555.54,
bv-arbitrated_top_n2_w128_d64_e0.smt2,,,,11,10,589,342,1,1868,,676,634,412,665,,,273.45,261.22,timeout,899.98,2.10,0.11,0.94,0.10,0.82,636.91,601.66,,0.44,0.17,0.17,1.45,647.76,97.59,550.14,3.07,470.02,
bv-arbitrated_top_n2_w64_d64_e0.smt2,,,,13,12,951,1135,,4075,3,1108,1044,976,1095,,,479.54,461.48,timeout,899.99,3.47,0.17,1.60,0.17,1.31,730.47,672.79,,1.64,0.09,0.09,2.90,750.93,121.76,629.13,6.10,520.98,
bv-arbitrated_top_n2_w8_d128_e0.smt2,,,,13,12,1066,1186,,5877,1,1232,1179,1993,1221,,,481.30,458.08,timeout,899.97,5.12,0.22,1.92,0.19,2.37,617.02,555.68,,2.71,0.05,0.04,4.39,649.81,129.54,520.24,10.47,426.51,
bv-arbitrated_top_n2_w8_d16_e0.smt2,,,,15,14,1649,2236,,7746,3,1976,1878,1607,1962,,,488.62,470.95,timeout,899.99,5.44,0.30,2.63,0.28,1.88,807.32,733.32,,5.35,0.01,0.01,4.97,840.56,168.14,672.38,9.16,565.75,
bv-arbitrated_top_n2_w8_d32_e0.smt2,,,,14,13,1298,1777,6,6799,1,1512,1419,1801,1498,,,453.68,435.67,timeout,899.99,5.21,0.28,2.63,0.24,1.73,646.83,580.92,,3.92,0.01,0.01,3.79,674.92,134.93,539.95,7.50,455.27,
bv-arbitrated_top_n2_w8_d64_e0.smt2,,,,14,13,1427,1896,23,7185,1,1715,1636,1951,1701,,,485.29,467.10,timeout,899.98,6.49,0.33,3.09,0.29,2.39,798.10,721.89,,4.52,0.03,0.02,5.90,835.53,155.72,679.77,11.77,564.45,
bv-arbitrated_top_n3_w16_d128_e0.smt2,,,,13,12,742,806,,4103,,869,829,1432,860,,,354.69,342.23,timeout,899.96,3.57,0.15,1.20,0.12,1.81,606.26,559.11,,1.30,0.10,0.10,3.72,630.63,116.12,514.48,8.84,414.99,
bv-arbitrated_top_n3_w16_d32_e0.smt2,,,,15,14,1288,1426,1,5429,7,1496,1432,1092,1482,,,445.67,427.51,timeout,899.99,5.33,0.29,2.67,0.26,1.82,779.54,717.87,,3.02,0.03,0.03,4.52,808.26,133.35,674.87,8.48,577.98,
bv-arbitrated_top_n3_w32_d16_e0.smt2,,,,14,13,1327,1795,,6062,1,1547,1485,1314,1535,,,447.66,429.56,timeout,899.98,4.66,0.26,2.40,0.24,1.48,799.65,736.08,,3.50,0.03,0.03,4.20,826.68,138.76,687.88,7.54,592.69,
bv-arbitrated_top_n3_w64_d128_e0.smt2,,,,10,9,452,349,,2253,,517,490,818,507,,,273.49,265.08,timeout,899.98,2.12,0.08,0.67,0.08,1.10,822.25,760.86,,0.55,0.28,0.27,1.99,837.26,148.78,688.45,4.80,523.88,
bv-arbitrated_top_n3_w64_d64_e0.smt2,,,,12,11,640,770,,2747,1,733,701,636,722,,,290.21,277.96,timeout,899.96,2.35,0.11,0.96,0.10,1.02,601.53,566.15,,0.80,0.14,0.14,1.90,615.21,100.47,514.71,4.22,433.54,
bv-arbitrated_top_n3_w8_d128_e0.smt2,,,,13,12,1032,582,,5320,11,1229,1177,1495,1217,,,409.54,391.12,timeout,899.96,5.91,0.26,2.17,0.21,2.84,773.71,703.60,,2.98,0.07,0.07,9.27,819.07,195.25,623.77,16.74,499.50,
bv-arbitrated_top_n3_w8_d16_e0.smt2,,,,14,13,1530,1129,2,6782,7,1770,1711,1554,1762,,,481.83,463.85,timeout,899.98,5.19,0.28,2.62,0.25,1.67,827.35,745.26,,5.19,0.01,0.01,5.06,861.24,183.77,677.43,9.26,570.61,
bv-arbitrated_top_n4_w128_d16_e0.smt2,,,,11,10,685,673,12,2601,,775,749,552,764,,,287.12,285.46,timeout,899.98,2.03,0.11,0.93,0.09,0.73,700.53,667.93,,0.84,0.12,0.12,1.93,713.03,86.07,626.92,3.45,562.13,
bv-arbitrated_top_n4_w128_d64_e0.smt2,,,,9,8,371,276,,1566,,416,399,539,407,,,243.66,235.46,timeout,899.97,1.28,0.06,0.43,0.05,0.65,761.56,726.47,,0.30,0.34,0.34,1.20,770.46,114.17,656.27,2.77,532.54,
bv-arbitrated_top_n4_w16_d16_e0.smt2,,,,15,14,1322,1508,1,5710,1,1514,1461,1252,1499,,,454.51,436.35,timeout,899.98,4.55,0.25,2.20,0.21,1.58,630.94,570.09,,2.97,0.02,0.02,4.27,657.27,120.52,536.70,7.71,452.12,
bv-arbitrated_top_n4_w16_d32_e0.smt2,,,,14,13,1080,1007,,4344,,1236,1193,907,1225,,,438.41,419.03,timeout,899.97,4.04,0.21,1.82,0.17,1.55,548.22,500.77,,2.07,0.04,0.03,3.89,572.28,101.26,470.98,7.63,394.99,
bv-arbitrated_top_n4_w16_d64_e0.smt2,,,,12,11,963,768,,3916,2,1064,1019,892,1055,,,390.97,372.90,timeout,899.98,4.57,0.21,1.85,0.17,2.04,690.78,642.73,,1.89,0.07,0.06,3.79,716.79,120.59,596.17,8.38,507.86,
bv-arbitrated_top_n4_w32_d32_e0.smt2,,,,13,12,1062,1055,,5157,1,1258,1207,1356,1245,,,387.43,369.27,timeout,899.98,3.56,0.18,1.53,0.16,1.43,600.88,551.66,,2.71,0.06,0.06,3.66,625.65,131.69,493.92,7.52,407.03,
bv-arbitrated_top_n4_w64_d32_e0.smt2,,,,14,13,927,997,6,3993,,1085,1045,823,1072,,,323.43,323.43,timeout,899.97,3.53,0.18,1.58,0.16,1.35,872.84,819.23,,1.83,0.10,0.10,3.14,894.77,147.38,747.35,6.22,645.29,
bv-arbitrated_top_n4_w8_d64_e0.smt2,,,,13,12,1228,981,5,6006,5,1431,1360,1670,1418,,,498.07,466.75,timeout,899.97,5.72,0.26,2.21,0.21,2.67,717.87,648.36,,3.65,0.06,0.05,5.70,755.55,173.34,582.17,12.23,474.06,
bv-arbitrated_top_n5_w128_d64_e0.smt2,,,,9,8,429,301,,1810,,467,454,586,460,,,275.88,267.55,timeout,899.97,1.88,0.08,0.64,0.06,0.94,855.27,800.79,,0.45,0.41,0.41,1.67,867.88,177.61,690.25,3.86,523.28,
bv-arbitrated_top_n5_w128_d8_e0.smt2,11,,,11,11,1011,289,,1299,,1176,1167,218,1182,11,1,244.11,219.72,sat,528.67,2.54,0.14,1.15,0.15,0.88,514.14,469.82,,0.24,0.10,0.10,3.18,528.26,29.90,498.33,6.08,408.70,1.02
bv-arbitrated_top_n5_w32_d32_e0.smt2,,,,14,13,1120,1570,,5037,1,1346,1286,1073,1335,,,370.43,360.17,timeout,899.98,4.28,0.21,1.82,0.18,1.78,733.36,675.63,,2.21,0.07,0.07,4.40,760.03,132.91,627.07,8.87,517.75,
bv-arbitrated_top_n5_w64_d16_e0.smt2,,,,14,13,1151,1319,,4720,2,1384,1340,970,1370,,,368.38,350.22,timeout,899.98,4.27,0.23,2.04,0.20,1.52,748.90,685.54,,2.18,0.08,0.07,3.96,773.51,139.76,633.71,7.39,528.53,
bv-arbitrated_top_n5_w8_d32_e0.smt2,,,,14,13,1357,1670,,6712,1,1607,1560,1619,1594,,,503.37,485.21,timeout,899.98,6.85,0.34,3.06,0.28,2.66,815.61,722.26,,4.02,0.04,0.03,6.57,854.94,168.90,686.00,12.45,565.65,
bv-at.6.prop1-back-serstep.smt2,,,,5,4,169,4,,175,,173,162,,168,,,356.72,354.67,timeout,899.98,1.17,0.06,0.71,0.03,0.36,27.88,25.37,,,0.01,0.00,0.08,30.10,2.31,27.79,0.41,24.25,
bv-blocks.4.prop1-back-serstep.smt2,,,,12,11,288,100,,610,,304,181,56,292,,,361.74,359.36,timeout,899.97,3.43,0.20,1.96,0.14,1.05,315.38,289.07,,0.11,0.01,0.01,0.10,322.26,17.90,304.33,0.70,288.57,
bv-brp2.2.prop1-func-interl.smt2,,,,20,19,863,1029,78,5028,25,990,958,1857,980,,,542.64,537.58,timeout,899.98,19.50,1.51,13.35,0.72,3.89,831.48,732.48,,2.54,0.00,0.00,0.49,866.18,141.76,724.36,2.71,640.45,
bv-brp2.3.prop1-back-serstep.smt2,,,,17,16,293,712,,1145,,318,125,29,301,,,442.19,438.71,timeout,899.97,4.25,0.33,2.90,0.13,0.98,562.35,504.51,,0.30,0.00,0.00,0.14,571.11,20.12,550.94,0.59,528.91,
bv-brp2.6.prop3-back-serstep.smt2,,,,16,15,366,698,,1300,,397,118,47,382,,,554.70,535.10,timeout,899.99,5.33,0.44,3.56,0.18,1.27,555.04,499.32,,0.42,0.00,0.00,0.18,565.33,32.47,532.82,0.81,506.67,
bv-buggy_ridecore.smt2,,,,2,1,2,,,2,,3,2,,1,,,10545.05,5596.76,timeout,899.77,0.01,,0.00,0.00,,105.02,72.64,,,7.80,7.70,,106.15,73.66,32.49,,,
bv-cal102.smt2,,,,3,2,4,1,,5,,6,3,,3,,,14178.11,6503.78,timeout,899.96,543.69,38.77,364.08,11.51,148.99,348.51,1.68,,,0.14,0.13,0.00,892.94,0.71,892.23,0.01,1.26,
bv-cal106.smt2,,,,2,1,2,,,2,,3,2,,1,,,22526.01,13364.23,timeout,899.97,44.00,4.87,34.24,1.12,6.20,45.34,0.16,,,0.14,0.13,,89.44,0.13,89.31,0.00,,
bv-cal107.smt2,,,,2,1,2,,,2,,3,2,,1,,,28886.38,9160.65,timeout,899.95,70.92,4.13,59.45,1.21,6.49,43.73,0.49,,,0.12,0.12,,115.08,0.56,114.52,0.00,,
bv-cal112.smt2,,,,2,1,2,,,2,,3,2,,1,,,23275.00,23275.00,timeout,899.97,53.21,8.20,36.96,2.30,10.94,115.95,0.17,,,0.14,0.14,0.00,169.17,0.16,169.01,0.00,,
bv-cal117.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1041.34,979.83,timeout,903.51,0.82,0.07,0.56,0.03,0.17,2.12,0.84,,,0.14,0.13,0.00,2.96,0.45,2.51,0.00,0.19,
bv-cal118.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1078.99,1025.75,timeout,899.96,1.00,0.10,0.71,0.04,0.18,2.28,0.68,,,0.15,0.14,0.00,3.30,0.25,3.04,0.00,0.14,
bv-cal119.smt2,,,,3,2,4,1,,5,,6,3,,3,,,2287.69,2128.68,timeout,899.92,9.71,0.70,7.89,0.22,1.15,6.20,0.64,,,0.16,0.15,0.00,15.93,0.35,15.57,0.00,0.18,
bv-cal122.smt2,,,,3,2,4,1,,5,,6,3,,3,,,2340.79,2121.17,timeout,899.98,6.83,0.60,5.38,0.21,0.87,6.36,0.45,,,0.13,0.12,0.00,13.22,0.26,12.95,0.00,0.13,
bv-cal123.smt2,,,,3,2,3,1,,4,,5,2,,2,,,2448.41,2194.56,timeout,899.97,5.90,0.52,4.72,0.16,0.70,4.83,0.36,,,0.15,0.14,0.00,10.74,0.30,10.44,0.00,0.07,
bv-cal125.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1464.39,1367.68,timeout,899.97,2.55,0.22,1.95,0.09,0.36,3.57,0.61,,,0.13,0.12,0.00,6.15,0.39,5.75,0.00,0.17,
bv-cal129.smt2,,,,3,2,3,1,,4,,5,2,,2,,,1577.71,1479.93,timeout,899.97,2.71,0.27,2.05,0.10,0.40,3.60,0.33,,,0.14,0.14,0.00,6.32,0.24,6.08,0.00,0.10,
bv-cal140.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1756.43,1649.45,timeout,899.96,9.02,0.72,6.83,0.23,1.51,7.38,0.85,,,0.13,0.12,0.00,16.41,0.68,15.73,0.00,0.17,
bv-cal142.smt2,,,,3,2,3,1,,4,,5,2,,2,,,2313.02,2115.63,timeout,899.96,10.16,0.79,8.30,0.24,1.09,6.91,0.33,,,0.13,0.12,0.00,17.09,0.27,16.82,0.00,0.13,
bv-cal143.smt2,,,,3,2,4,1,,5,,6,3,,3,,,2331.56,2060.30,timeout,899.98,6.70,0.67,5.15,0.22,0.92,7.17,0.59,,,0.13,0.12,0.00,13.89,0.32,13.57,0.00,0.20,
bv-cal149.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1750.84,1661.32,timeout,899.95,6.68,0.54,5.39,0.18,0.75,6.04,0.31,,,0.13,0.12,0.00,12.75,0.18,12.57,0.00,0.13,
bv-cal156.smt2,,,,3,2,3,1,,4,,5,2,,2,,,6294.61,6294.32,timeout,899.95,0.18,0.02,0.11,0.01,0.04,1.49,0.63,,,0.26,0.25,0.01,1.70,0.58,1.11,0.01,0.04,
bv-cal159.smt2,,,2,16,16,32,160,110,934,,309,264,502,292,,,193.94,164.64,unsat,94.03,2.08,0.06,0.60,0.06,1.28,85.23,78.04,,0.07,0.12,0.12,3.03,92.92,9.59,83.28,3.52,64.47,
bv-cal161.smt2,,,2,4,4,7,2,6,10,,13,5,3,8,,,106.61,84.00,unsat,2.58,0.04,,0.01,0.00,0.03,1.90,1.38,,,0.12,0.12,0.02,2.00,0.72,1.27,0.02,0.64,
bv-cal162.smt2,,,5,14,14,30,114,102,558,,250,209,310,235,,,181.72,148.79,unsat,73.47,1.82,0.06,0.57,0.05,1.06,66.35,61.15,,0.03,0.14,0.13,2.50,72.48,5.43,67.00,2.88,51.57,
bv-cal176.smt2,,,7,10,10,378,93,363,2532,,482,463,2019,471,,,459.58,388.64,unsat,281.43,17.49,0.85,11.25,0.57,4.37,233.79,192.93,,0.63,0.17,0.17,8.96,267.51,38.06,229.42,10.40,158.86,
bv-cal192.smt2,,,,2,1,2,,,2,,3,2,,1,,,2790.22,2790.22,timeout,899.96,2.58,0.41,1.73,0.13,0.55,8.47,1.31,,,0.28,0.27,0.01,11.07,1.26,9.81,0.01,,
bv-cal2.smt2,,,,4,3,51,2,39,172,,55,50,157,51,,,9293.13,8161.06,timeout,899.98,0.12,0.01,0.06,0.01,0.03,59.23,52.67,,,0.00,0.00,0.09,59.78,5.47,54.30,0.14,36.94,
bv-cal201.smt2,,,,2,1,2,,,2,,3,2,,1,,,1243.70,1232.16,timeout,899.95,1.99,0.29,1.32,0.10,0.43,5.53,0.68,,,0.30,0.28,0.01,7.54,0.63,6.90,0.01,,
bv-cal206.smt2,,,,2,1,2,,,2,,3,2,,1,,,1570.31,1570.31,timeout,899.95,1.86,0.30,1.27,0.09,0.39,5.55,1.22,,,0.26,0.25,0.01,7.43,1.16,6.27,0.01,,
bv-cal209.smt2,,,,2,1,2,,,2,,3,2,,1,,,5078.03,5077.94,timeout,899.95,2.38,0.18,1.91,0.07,0.26,4.20,0.64,,,0.28,0.26,0.01,6.60,0.62,5.98,0.01,,
bv-cal21.smt2,,,,42,41,354,2067,6,8648,,1680,88,3116,1638,,,391.33,375.11,timeout,899.98,35.14,2.23,25.10,0.98,5.64,767.76,662.38,,1.66,0.02,0.01,8.93,831.58,119.11,712.33,10.91,594.12,
bv-cal210.smt2,,,,3,2,3,1,,4,,5,2,,2,,,3676.51,2274.76,timeout,899.95,1.81,0.27,1.22,0.09,0.39,5.65,0.80,,,0.26,0.25,0.01,7.48,0.78,6.70,0.01,,
bv-cal220.smt2,,,,4,4,26,2,4,29,,29,27,12,26,,,257.73,245.08,unknown,66.28,0.21,,0.01,0.00,0.19,64.92,33.70,,,0.40,0.39,0.22,65.62,6.66,58.95,0.30,45.84,
bv-cal224.smt2,,,,3,2,3,1,,4,,5,2,,2,,,1086.17,1023.71,unknown,155.12,0.02,0.00,0.01,0.00,0.01,13.75,9.46,,,0.53,0.51,0.77,13.80,7.51,6.29,0.00,1.96,
bv-cal227.smt2,,,,4,4,24,2,2,21,,28,22,8,25,,,288.15,269.39,unknown,76.76,0.21,0.00,0.01,0.00,0.19,75.32,41.34,,,0.39,0.37,0.32,76.12,7.41,68.70,0.41,58.74,
bv-cal234.smt2,,,,3,2,4,1,,5,,6,3,,3,,,828.89,787.02,unknown,144.20,0.38,0.04,0.22,0.02,0.11,7.20,5.63,,,0.43,0.42,1.36,7.61,3.30,4.31,0.00,2.35,
bv-cal33.smt2,,,,2,1,2,,,2,,3,2,,1,,,336.50,317.05,timeout,899.97,,,,,,0.02,0.01,,,0.02,0.01,,0.02,0.00,0.01,,,
bv-cal34.smt2,,,,2,1,2,,,2,,3,2,,1,,,328.12,308.71,timeout,899.98,,,,,,0.02,0.01,,,0.02,0.02,,0.03,0.01,0.02,,,
bv-cal35.smt2,,,2,3,3,37,1,36,39,,41,36,35,37,,,31.22,26.33,unsat,1.82,0.12,0.01,0.06,0.01,0.03,1.24,0.91,,,0.03,0.03,0.12,1.58,0.08,1.49,0.15,0.82,
bv-cal37.smt2,,,2,3,3,41,1,41,44,,46,42,40,42,,,34.02,29.75,unsat,2.33,0.16,0.01,0.09,0.01,0.04,1.61,1.20,,,0.04,0.04,0.17,2.05,0.09,1.95,0.20,0.99,
bv-cal4.smt2,,,1,9,9,35,13,47,196,,69,48,114,59,,,54.46,47.85,unsat,5.99,1.96,0.13,1.39,0.07,0.35,2.85,1.55,,0.04,0.02,0.02,0.15,5.26,0.73,4.50,0.22,1.37,
bv-cal41.smt2,,,1,2,2,19,,17,19,,21,18,16,18,,,18.87,16.58,unsat,0.56,0.04,0.00,0.02,0.00,0.01,0.32,0.19,,,0.02,0.02,0.04,0.44,0.03,0.41,0.04,0.16,
bv-cal81.smt2,,,,5,4,13,4,3,26,,19,11,11,14,,,402.00,374.20,timeout,899.97,0.77,0.03,0.56,0.02,0.15,10.81,5.90,,,0.17,0.16,0.11,11.81,1.37,10.43,0.13,3.73,
bv-cal84.smt2,,,3,14,14,286,92,495,2919,,677,655,2111,662,,,1042.48,879.86,unsat,672.02,103.95,4.08,65.22,2.16,31.72,335.55,241.17,,0.75,0.15,0.14,19.90,471.14,62.37,408.72,21.93,219.15,
bv-cal86.smt2,,,,5,4,193,3,26,379,,197,193,133,192,,,1048.79,804.41,timeout,899.96,4.49,0.36,2.18,0.19,1.76,46.39,36.29,,0.06,0.15,0.14,2.47,55.29,8.29,47.00,2.80,26.79,
bv-cal87.smt2,,,,6,5,593,7,75,1419,1,606,601,717,600,,,1659.06,1352.23,timeout,899.97,66.31,3.87,47.04,1.71,12.89,331.86,239.50,,0.58,0.14,0.13,15.44,424.84,68.26,356.57,17.55,204.98,
