index,SPACER_cex_depth,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_num_active_lemmas,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_reuse_reach_facts,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_is_reach
bv-cal192.smt2,,,,2,1,2,,,2,,3,2,,1,,,2782.17,2782.05,timeout,899.96,2.53,0.37,1.68,0.13,0.54,8.05,1.23,,,0.27,0.26,0.01,10.60,1.18,9.42,0.01,,
bv-cal2.smt2,,,,4,3,51,2,39,172,,55,50,157,51,,,9469.08,9469.08,timeout,899.99,0.12,0.01,0.06,0.01,0.03,56.82,50.58,,,0.00,0.00,0.09,57.36,5.22,52.13,0.14,35.45,
bv-cal201.smt2,,,,2,1,2,,,2,,3,2,,1,,,1298.35,1290.29,timeout,899.96,1.87,0.29,1.26,0.10,0.38,5.14,0.59,,,0.23,0.23,0.01,7.03,0.55,6.47,0.01,,
bv-cal206.smt2,,,,2,1,2,,,2,,3,2,,1,,,2488.60,2486.68,timeout,899.95,1.74,0.25,1.18,0.09,0.35,5.05,1.00,,,0.23,0.22,0.01,6.81,0.94,5.87,0.01,,
bv-cal209.smt2,,,,2,1,2,,,2,,3,2,,1,,,5071.58,5071.58,timeout,899.96,2.28,0.16,1.83,0.07,0.24,3.98,0.61,,,0.23,0.22,0.01,6.28,0.59,5.69,0.01,,
bv-cal21.smt2,,,,44,43,406,2264,6,9914,,1848,92,3623,1804,,,454.23,429.23,timeout,899.99,37.64,2.42,26.78,1.10,6.20,803.18,695.28,,1.99,0.02,0.01,9.82,873.22,136.52,736.55,12.06,611.30,
bv-cal210.smt2,,,,3,2,3,1,,4,,5,2,,2,,,3676.51,2259.61,timeout,899.96,1.79,0.26,1.20,0.09,0.38,5.46,0.75,,,0.21,0.21,0.01,7.27,0.73,6.54,0.01,,
bv-cal220.smt2,,,,4,4,26,2,4,29,,29,27,12,26,,,257.73,245.08,timeout,59.25,0.20,,0.01,0.00,0.18,57.98,30.38,,,0.38,0.36,0.21,58.63,6.09,52.52,0.29,40.77,
bv-cal224.smt2,,,,3,2,3,1,,4,,5,2,,2,,,1086.17,1023.71,timeout,144.67,0.02,,0.01,0.00,0.01,13.58,9.24,,,0.56,0.55,0.72,13.62,7.27,6.35,0.00,1.98,
bv-cal227.smt2,,,,4,4,24,2,2,21,,28,22,8,25,,,288.15,269.39,timeout,74.75,0.21,0.00,0.01,0.00,0.19,73.33,41.08,,,0.37,0.36,0.32,74.12,7.24,66.88,0.41,56.94,
bv-cal234.smt2,,,,3,2,4,1,,5,,6,3,,3,,,828.89,787.02,timeout,127.88,0.33,0.04,0.19,0.02,0.09,5.90,4.51,,,0.37,0.36,1.29,6.25,2.63,3.62,0.00,1.90,
bv-cal33.smt2,,,,2,1,2,,,2,,3,2,,1,,,395.82,368.78,timeout,899.97,,,,,,0.01,0.00,,,0.01,0.01,,0.02,0.00,0.01,,,
bv-cal34.smt2,,,,2,1,2,,,2,,3,2,,1,,,332.07,312.69,timeout,899.98,,,,,,0.02,0.01,,,0.02,0.02,,0.03,0.01,0.02,,,
bv-cal35.smt2,,,2,3,3,37,1,36,39,,41,36,35,37,,,31.22,26.33,timeout,1.74,0.11,0.01,0.06,0.01,0.03,1.17,0.85,,,0.03,0.03,0.11,1.49,0.08,1.40,0.14,0.77,
bv-cal37.smt2,,,2,3,3,41,1,41,44,,46,42,40,42,,,34.02,29.75,timeout,2.15,0.14,0.01,0.08,0.01,0.04,1.48,1.11,,,0.04,0.03,0.16,1.89,0.08,1.80,0.19,0.91,
bv-cal4.smt2,,,1,9,9,35,13,47,196,,69,48,114,59,,,54.46,47.85,timeout,5.94,1.94,0.13,1.37,0.07,0.34,2.82,1.54,,0.04,0.02,0.02,0.15,5.20,0.72,4.45,0.22,1.36,
bv-cal41.smt2,,,1,2,2,19,,17,19,,21,18,16,18,,,18.87,16.58,timeout,0.54,0.04,0.00,0.02,0.00,0.01,0.31,0.18,,,0.02,0.02,0.04,0.42,0.03,0.39,0.04,0.16,
bv-cal81.smt2,,,,5,4,13,4,3,26,,19,11,11,14,,,408.62,381.00,timeout,899.97,0.73,0.03,0.53,0.02,0.14,9.83,5.40,,,0.15,0.15,0.11,10.77,1.23,9.53,0.12,3.46,
bv-cal84.smt2,,,3,14,14,286,92,495,2919,,677,655,2111,662,,,1042.48,879.86,timeout,593.33,95.70,3.63,59.73,1.87,29.69,282.46,206.09,,0.68,0.11,0.10,18.28,407.12,51.53,355.54,20.22,184.87,
bv-cal86.smt2,,,,5,4,193,3,26,379,,197,193,133,192,,,1048.79,880.26,timeout,899.98,4.48,0.36,2.19,0.19,1.73,45.26,35.31,,0.06,0.14,0.13,2.44,54.07,8.15,45.91,2.77,25.95,
bv-cal87.smt2,,,,6,5,593,7,75,1419,1,606,601,717,600,,,1659.06,1043.72,timeout,899.97,61.92,3.52,43.91,1.62,11.98,297.75,217.89,,0.55,0.12,0.12,14.58,384.67,60.96,323.70,16.66,184.24,
bv-cal90.smt2,,,,6,5,491,5,115,1398,,506,501,775,500,,,1418.82,1115.00,timeout,899.98,29.98,1.58,18.56,0.89,7.68,235.50,171.15,,0.47,0.11,0.10,11.24,284.38,49.32,235.05,12.72,143.22,
bv-cal97.smt2,,,,2,1,2,,,2,,3,2,,1,,,10268.24,9687.61,timeout,899.96,28.16,2.33,22.82,0.66,3.08,22.42,0.18,,,0.14,0.13,0.00,50.67,0.16,50.51,0.00,,
bv-cal99.smt2,,,,3,2,4,1,,5,,6,3,,3,,,2442.05,2130.31,timeout,899.97,12.39,0.91,9.33,0.31,2.14,10.75,0.81,,,0.10,0.09,0.00,23.17,0.27,22.89,0.00,0.37,
bv-circular_pointer_top_w128_d128_e0.smt2,,,,11,10,437,167,8,2137,,537,485,717,526,,,240.08,239.29,timeout,899.98,1.27,0.06,0.53,0.07,0.51,831.84,771.10,,0.43,0.01,0.00,0.64,840.88,161.16,679.70,1.85,580.84,
bv-circular_pointer_top_w128_d64_e0.smt2,,,,11,10,532,235,1,1817,,614,569,392,603,,,242.42,230.66,timeout,899.99,1.52,0.09,0.74,0.07,0.52,779.24,738.59,,0.47,0.00,,0.49,787.65,99.38,688.25,1.42,626.59,
bv-circular_pointer_top_w128_d8_e0.smt2,12,,,12,12,598,479,,1751,,706,662,247,706,12,1,190.89,174.35,timeout,188.33,1.21,0.08,0.62,0.07,0.36,183.44,172.24,,0.41,0.00,,0.30,188.25,23.06,165.16,0.89,144.22,0.58
bv-circular_pointer_top_w16_d128_e0.smt2,,,,13,12,895,765,1,3906,1,1043,979,1034,1030,,,411.78,386.59,timeout,899.97,3.82,0.21,1.88,0.17,1.32,766.29,705.51,,1.47,0.01,0.00,1.26,785.68,115.38,670.27,4.11,587.38,
bv-circular_pointer_top_w16_d32_e0.smt2,,,,15,14,1371,1498,,6297,1,1711,1620,1407,1697,,,468.03,450.54,timeout,899.97,4.56,0.28,2.47,0.24,1.32,602.72,546.61,,3.44,0.00,,1.08,624.33,115.30,508.99,4.01,434.62,
bv-circular_pointer_top_w16_d64_e0.smt2,,,,14,13,1242,1485,6,5605,,1452,1383,1269,1442,,,458.33,454.53,timeout,899.97,4.56,0.26,2.38,0.23,1.45,681.76,621.17,,2.93,0.00,,1.20,703.71,119.31,584.36,4.28,500.24,
bv-circular_pointer_top_w32_d16_e0.smt2,,,,13,12,983,541,,3602,1,1154,1089,682,1141,,,385.68,385.68,timeout,899.98,2.91,0.18,1.58,0.14,0.85,446.37,407.43,,1.74,0.00,,0.60,460.04,87.60,372.40,2.10,322.98,
bv-circular_pointer_top_w32_d32_e0.smt2,,,,14,13,1252,845,1,5629,,1540,1462,1308,1526,,,389.66,357.24,timeout,899.99,4.09,0.24,2.18,0.20,1.21,813.70,742.45,,3.02,0.00,,1.04,835.97,167.45,668.48,3.66,575.91,
bv-circular_pointer_top_w64_d128_e0.smt2,,,,11,10,623,108,,2259,1,708,664,626,698,,,282.47,270.35,timeout,899.97,2.19,0.11,1.00,0.09,0.82,855.85,791.40,,0.67,0.01,0.00,0.88,868.90,141.99,726.88,2.63,628.85,
bv-circular_pointer_top_w64_d8_e0.smt2,12,,,12,12,635,493,,1551,1,764,706,218,763,12,1,150.94,135.79,timeout,119.81,1.42,0.09,0.73,0.08,0.43,114.82,103.56,,0.30,0.00,,0.33,119.75,12.33,107.39,0.98,87.97,0.52
bv-circular_pointer_top_w8_d16_e0.smt2,,,,14,13,1365,1247,12,5618,13,1536,1463,1191,1522,,,454.14,452.01,timeout,899.98,4.70,0.30,2.66,0.22,1.31,511.21,466.36,,3.24,0.00,,0.76,530.49,102.53,427.92,3.13,370.05,
bv-dspfilters_fastfir_second-p04.smt2,,,7,8,8,221,4,133,439,,239,230,312,233,,,404.07,329.93,timeout,299.14,1.53,0.04,0.39,0.05,0.87,282.90,255.90,,0.02,0.06,0.05,2.27,293.34,13.96,279.36,4.05,243.75,
bv-dspfilters_fastfir_second-p05.smt2,,,,7,6,330,39,111,485,5,337,329,108,330,,,648.58,621.34,timeout,899.97,2.79,0.08,0.97,0.10,1.34,460.57,418.21,,0.17,0.06,0.05,3.88,477.99,54.32,423.64,7.22,332.71,
bv-dspfilters_fastfir_second-p06.smt2,,,,7,6,296,50,108,420,,305,296,102,298,,,572.94,545.29,timeout,899.96,2.55,0.08,0.84,0.08,1.26,369.03,332.25,,0.10,0.05,0.04,3.15,382.87,36.80,346.05,6.08,280.75,
bv-dspfilters_fastfir_second-p07.smt2,,,1,4,4,28,2,94,12,2,100,94,3,95,,,197.89,156.76,timeout,61.25,0.50,0.01,0.09,0.01,0.32,57.97,51.52,,0.00,0.06,0.05,0.85,60.54,0.50,60.03,1.59,49.54,
bv-dspfilters_fastfir_second-p09.smt2,,,,10,9,584,300,70,2720,180,606,598,1080,597,,,677.33,650.70,timeout,899.96,7.30,0.28,3.71,0.23,2.46,829.80,719.49,,1.89,0.05,0.04,6.07,870.11,248.13,621.95,11.34,482.04,
bv-dspfilters_fastfir_second-p10.smt2,,,,10,9,525,466,125,2539,178,536,530,1383,529,,,598.35,586.90,timeout,899.85,8.38,0.34,4.03,0.26,2.98,702.94,622.13,,0.85,0.05,0.04,4.90,731.17,97.37,633.77,9.36,528.65,
bv-dspfilters_fastfir_second-p11.smt2,,,,7,6,401,113,45,1085,,433,426,291,426,,,601.89,574.31,timeout,899.97,2.67,0.07,0.73,0.09,1.40,769.15,698.44,,0.46,0.05,0.04,4.80,796.99,161.62,635.34,9.57,467.94,
bv-dspfilters_fastfir_second-p14.smt2,,,,9,8,427,96,34,1397,4,446,438,646,439,,,574.78,557.63,timeout,899.96,3.66,0.12,1.27,0.12,1.72,719.38,632.95,,0.39,0.05,0.04,4.50,751.02,148.32,602.67,8.48,481.43,
bv-dspfilters_fastfir_second-p16.smt2,,,,7,6,276,33,113,410,3,283,278,116,277,,,604.89,578.97,timeout,899.80,3.19,0.06,0.55,0.06,2.29,372.05,336.28,,0.11,0.05,0.04,3.19,387.63,40.91,346.70,6.06,259.84,
bv-dspfilters_fastfir_second-p18.smt2,,,,7,6,343,22,111,504,1,351,346,157,345,,,581.11,553.57,timeout,899.98,2.94,0.08,0.99,0.10,1.43,583.51,522.41,,0.09,0.07,0.05,4.05,602.25,58.19,544.04,7.89,421.84,
bv-dspfilters_fastfir_second-p21.smt2,,,5,5,5,68,4,26,83,,75,69,31,69,,,197.89,145.04,timeout,50.12,0.36,0.01,0.07,0.01,0.24,47.33,42.20,,0.00,0.06,0.05,0.51,49.39,3.43,45.94,1.00,36.64,
bv-dspfilters_fastfir_second-p22.smt2,,,3,5,4,128,1,7,225,40,135,131,93,130,,,302.31,262.98,timeout,196.14,0.73,0.02,0.18,0.02,0.41,97.84,85.23,,0.01,0.05,0.04,1.21,102.33,15.85,86.46,2.33,65.63,
bv-dspfilters_fastfir_second-p25.smt2,,,,7,6,118,32,26,272,,124,115,94,118,,,563.13,535.57,timeout,899.97,0.69,0.02,0.15,0.02,0.42,83.62,75.26,,0.03,0.05,0.04,1.19,87.67,9.11,78.55,2.16,63.83,
bv-dspfilters_fastfir_second-p26.smt2,,,1,5,4,148,4,14,198,6,152,148,56,147,,,424.17,369.68,timeout,291.77,1.10,0.03,0.33,0.03,0.57,131.05,117.27,,0.00,0.06,0.05,1.47,136.28,10.04,126.23,2.65,105.66,
bv-dspfilters_fastfir_second-p42.smt2,,,,6,5,256,26,37,496,,278,273,123,272,,,657.03,630.67,timeout,899.96,1.54,0.04,0.34,0.05,0.88,414.44,370.01,,0.18,0.05,0.04,3.30,441.89,96.56,345.32,6.23,247.84,
bv-dspfilters_fastfir_second-p43.smt2,,,,8,7,515,317,61,1403,7,536,529,344,528,,,616.72,591.05,timeout,899.95,4.91,0.16,1.97,0.16,2.01,827.35,722.02,,0.69,0.05,0.04,5.56,855.41,132.98,722.40,10.27,588.89,
bv-dspfilters_fastfir_second-p45.smt2,,,,5,4,152,4,23,158,,155,152,22,151,,,572.03,544.55,timeout,899.96,1.01,0.03,0.27,0.03,0.54,177.19,161.89,,0.01,0.05,0.04,1.39,182.43,10.46,171.95,2.66,148.09,
bv-elevator.4.prop1-func-interl.smt2,3,,,3,3,4,2,,6,,6,3,,5,3,1,12.17,8.96,timeout,0.10,,,,,,0.01,0.00,,,0.00,,,0.02,0.00,0.01,0.00,0.00,0.00
bv-frogs.5.prop1-func-interl.smt2,,,,5,4,8,6,,14,,14,7,,9,,,,,,,0.04,0.00,0.02,0.00,0.02,2.20,1.92,,,0.02,0.01,0.01,2.31,0.15,2.15,0.03,1.82,
bv-gen10.smt2,,,1,2,2,3,,2,3,,5,2,1,2,,,15.11,11.81,timeout,0.15,,,,,,0.06,0.06,,,0.01,0.01,,0.07,0.05,0.02,,0.01,
bv-gen12.smt2,,,1,2,2,3,,2,3,,5,2,1,2,,,15.75,12.36,timeout,0.12,,,,,,0.03,0.01,,,0.02,0.01,0.00,0.04,0.01,0.03,0.00,0.00,
bv-gen14.smt2,,,1,2,2,3,,2,3,,5,2,1,2,,,15.48,12.13,timeout,0.13,0.00,,,,,0.03,0.01,,,0.02,0.01,0.00,0.04,0.01,0.03,0.00,0.00,
bv-gen21.smt2,,,1,2,2,3,,2,3,,5,2,1,2,,,13.90,10.87,timeout,0.10,,,,,,0.02,0.01,,,0.01,0.01,,0.03,0.01,0.02,,0.00,
bv-gen31.smt2,,,1,2,2,5,,4,3,,7,4,1,4,,,20.21,18.13,timeout,0.34,0.01,,0.00,,0.00,0.29,0.23,,,0.01,0.01,,0.30,0.20,0.10,0.00,0.04,
bv-gen35.smt2,,,2,3,3,4,1,2,5,,7,2,1,3,,,13.94,12.35,timeout,0.12,,,,,,0.08,0.07,,,0.01,0.01,,0.09,0.06,0.03,,0.01,
bv-gen39.smt2,,,1,2,2,3,,2,3,,5,2,1,2,,,16.46,13.17,timeout,0.12,,,,,,0.02,0.01,,,0.02,0.01,0.00,0.03,0.01,0.02,0.00,0.00,
bv-gen43.smt2,,,1,2,2,3,,2,3,,5,2,1,2,,,10.99,9.81,timeout,0.05,,,,,,0.03,0.02,,,0.00,,,0.04,0.01,0.03,,0.01,
bv-gen44.smt2,,,1,2,2,3,,2,3,,5,2,1,2,,,11.06,9.93,timeout,0.05,,,,,,0.03,0.02,,,0.00,,,0.04,0.01,0.03,,0.01,
bv-h_RCU.smt2,,,,34,33,765,604,3,2968,2,1142,917,769,1109,,,373.51,356.92,timeout,899.97,6.41,0.40,3.27,0.26,2.33,109.97,95.81,,0.40,0.02,0.02,8.18,130.05,18.11,111.83,9.67,79.58,
bv-h_TreeArb.smt2,,,16,17,17,358,1029,223,3555,72,815,623,1299,805,,,126.21,116.69,timeout,41.24,1.20,0.09,0.58,0.09,0.36,36.21,30.66,,0.65,0.00,0.00,0.32,40.62,7.71,32.86,0.99,25.20,
bv-intersymbol_analog_estimation_convergence.smt2,,,,7,6,9,9,,37,,18,8,11,12,,,26885.79,25608.60,timeout,899.97,0.01,,0.00,,0.01,0.64,0.57,,,0.01,0.01,0.00,0.69,0.14,0.54,0.01,0.12,
bv-krebs.3.prop1-func-interl.smt2,,,,52,51,460,2077,42,12811,38,2419,1833,5198,2424,,,264.05,262.98,timeout,899.97,8.61,0.42,3.85,0.35,3.48,793.29,637.82,,1.94,0.01,0.01,6.40,884.65,362.70,521.79,16.38,265.12,
bv-marlann_compute_cp_fail1-p2.smt2,,,12,17,17,125,148,175,828,149,312,277,495,298,,,73.71,65.11,timeout,36.12,0.36,0.01,0.09,0.01,0.21,33.23,30.53,,0.06,0.01,0.01,0.61,35.72,3.03,32.64,1.17,25.13,
bv-marlann_compute_cp_fail2-p0.smt2,,,11,13,13,43,34,31,74,3,60,47,15,52,,,37.40,33.37,timeout,4.25,0.04,,0.01,0.00,0.02,3.86,3.63,,0.00,0.01,0.01,0.08,4.16,0.19,3.93,0.14,2.89,
bv-marlann_compute_cp_pass-p2.smt2,,,12,17,17,118,155,178,870,160,312,279,544,298,,,80.13,71.65,timeout,36.36,0.47,0.02,0.17,0.01,0.21,33.30,30.62,,0.06,0.01,0.01,0.65,35.94,2.87,33.02,1.21,25.56,
bv-mcs.3.prop1-back-serstep.smt2,,,,5,4,146,4,,152,,150,142,,145,,,415.02,412.68,timeout,899.97,0.45,0.02,0.24,0.02,0.15,14.31,12.48,,,0.00,0.00,0.06,15.48,1.25,14.23,0.29,12.40,
bv-miim.smt2,2,,,2,2,2,,,2,,3,2,,2,2,1,8.93,6.57,timeout,0.02,,,,,,0.00,,,,0.00,,,0.01,,0.00,,,
bv-msmie.3.prop1-func-interl.smt2,2,,,2,2,2,,,2,,3,2,,2,2,1,40.45,30.11,timeout,0.36,,,,,,0.07,0.00,,,0.01,0.01,,0.08,0.00,0.07,,,
bv-mul1.smt2,,,,3,2,4,2,,6,,7,4,,4,,,11646.39,11644.46,timeout,899.99,0.05,0.01,0.02,0.00,0.02,15.71,15.39,,,0.00,,,15.76,15.36,0.40,,,
bv-mul2.smt2,,,,2,1,2,,,2,,3,2,,1,,,1716.10,1679.59,timeout,899.99,,,,,,1.17,0.70,,,0.00,,,1.17,0.70,0.47,,,
bv-mul3.smt2,,,,2,1,2,,,2,,3,2,,1,,,3017.07,2711.60,timeout,899.99,0.00,,,,,17.91,14.47,,,0.00,,,17.92,14.48,3.44,,,
bv-mul7.smt2,,,,3,2,3,1,,4,,5,2,,2,,,2602.36,2413.98,timeout,899.99,0.00,,0.00,,,4.32,0.70,,,0.00,,,4.34,0.71,3.62,,0.00,
bv-mul9.smt2,,,,3,2,16,3,6,17,,20,13,,17,,,11725.78,11725.78,timeout,899.97,0.00,,,,0.00,0.78,0.54,,,0.00,,0.00,0.81,0.32,0.49,0.01,0.17,
bv-paper_v3.smt2,,,,190,189,195,12216,1,12883,,12378,311,216,12265,,,178.33,177.23,timeout,899.99,9.41,0.51,4.58,0.60,1.95,835.42,592.49,,0.64,0.00,,5.69,883.11,5.12,877.39,14.42,564.75,
bv-peg_solitaire.3.prop1-back-serstep.smt2,,,,4,3,7,3,,10,,10,5,,6,,,61359.53,61359.53,timeout,900.07,0.10,0.00,0.03,0.00,0.07,24.88,18.70,,,0.08,0.07,0.06,25.11,1.45,23.66,0.07,23.03,
bv-pgm_protocol.3.prop5-func-interl.smt2,,,,18,17,625,216,8,4020,3,809,777,1736,792,,,456.58,454.49,timeout,899.97,4.31,0.18,1.70,0.18,1.91,652.84,570.21,,0.58,0.01,0.01,1.07,671.99,83.18,588.75,5.92,528.61,
bv-pgm_protocol.7.prop1-back-serstep.smt2,,,,16,15,134,270,,525,,149,36,39,133,,,382.60,381.12,timeout,899.97,3.86,0.15,1.98,0.25,1.40,731.07,677.35,,0.10,0.04,0.03,0.21,739.93,16.19,723.68,1.35,705.55,
bv-picorv32-check-p05.smt2,,,14,16,16,575,259,326,4415,32,901,892,2128,902,,,373.89,340.43,timeout,284.54,2.54,0.12,0.95,0.12,1.21,265.42,241.78,,1.42,0.03,0.03,4.15,283.14,83.13,199.95,6.33,158.24,
bv-picorv32-check-p09.smt2,,,5,6,6,37,20,12,98,,55,44,34,48,,,35.55,30.46,timeout,3.28,0.05,0.00,0.01,0.00,0.04,2.83,2.60,,0.00,0.03,0.03,0.11,3.17,0.53,2.63,0.18,1.80,
bv-picorv32-check-p12.smt2,,,6,10,10,139,50,352,1397,15,447,449,874,454,,,160.99,142.02,timeout,64.64,0.82,0.03,0.22,0.04,0.47,58.64,53.27,,0.10,0.03,0.03,1.66,63.85,10.66,53.16,2.59,39.83,
bv-picorv32-check-p19.smt2,,,3,5,5,29,5,24,44,,47,37,9,41,,,36.35,30.44,timeout,3.21,0.04,,0.01,0.00,0.03,2.78,2.51,,0.00,0.03,0.03,0.10,3.08,0.41,2.66,0.16,1.82,
bv-picorv32-check-p20.smt2,,,12,14,14,468,252,236,2394,48,695,682,1115,692,,,291.35,267.01,timeout,204.65,1.85,0.09,0.70,0.08,0.88,192.53,178.63,,0.57,0.03,0.03,3.09,203.54,32.88,170.62,4.59,141.88,
bv-picorv32-check-p22.smt2,,,11,15,15,417,417,409,2792,56,738,726,1336,736,,,376.53,351.47,timeout,204.16,2.29,0.12,0.93,0.11,1.01,190.31,172.20,,0.64,0.03,0.03,3.26,202.42,36.17,166.20,4.96,132.01,
bv-picorv32-pcregs-p0.smt2,,,,7,7,93,9,51,22,,106,96,,101,,,70.56,64.77,timeout,21.17,0.41,0.00,0.02,0.00,0.38,18.38,17.35,,,0.27,0.26,1.32,20.87,0.54,20.31,1.51,14.78,
bv-picorv32-pcregs-p2.smt2,,,,4,4,12,4,8,8,,17,12,,14,,,52.56,50.34,timeout,2.70,0.05,,0.00,,0.04,2.13,1.89,,,0.27,0.26,0.12,2.39,0.30,2.08,0.14,1.34,
bv-picorv32_mutAX_nomem-p0.smt2,,,,8,7,191,86,32,698,5,206,202,353,201,,,523.48,501.63,timeout,899.93,3.81,0.02,0.17,0.03,3.49,492.20,479.42,,0.06,1.25,1.22,5.47,509.84,72.89,436.93,7.07,401.79,
bv-picorv32_mutAX_nomem-p2.smt2,,,,6,5,84,23,12,260,3,93,87,71,87,,,486.15,464.17,timeout,899.84,1.52,0.01,0.05,0.01,1.42,192.56,187.46,,0.03,1.11,1.09,3.59,202.13,44.03,158.08,4.31,138.25,
bv-picorv32_mutAX_nomem-p5.smt2,,,,6,5,318,18,58,682,8,330,327,323,326,,,791.01,759.84,timeout,899.95,6.11,0.07,0.51,0.06,5.33,569.71,550.98,,0.06,1.21,1.19,9.55,597.03,72.55,524.47,12.19,474.47,
bv-picorv32_mutAY_nomem-p1.smt2,,,,6,5,134,5,47,320,22,144,135,160,138,,,386.99,367.84,timeout,899.97,0.61,0.01,0.07,0.01,0.49,48.02,45.05,,0.02,0.14,0.13,1.11,51.32,8.89,42.42,1.78,31.98,
bv-picorv32_mutAY_nomem-p4.smt2,,,,4,3,45,2,,92,,50,44,43,46,,,63.36,58.98,timeout,9.63,0.17,0.00,0.01,0.00,0.15,8.52,8.09,,,0.11,0.10,0.29,9.37,2.76,6.60,0.48,3.26,
bv-picorv32_mutAY_nomem-p6.smt2,,,,8,7,162,27,4,702,1,204,189,331,197,,,369.82,350.69,timeout,899.97,0.79,0.01,0.07,0.01,0.66,46.61,43.34,,0.05,0.13,0.12,1.74,51.70,16.99,34.69,2.70,20.65,
bv-picorv32_mutBX_nomem-p0.smt2,,,,7,6,177,153,26,756,8,198,194,424,194,,,461.41,439.50,timeout,899.95,3.63,0.02,0.14,0.02,3.37,335.42,324.90,,0.04,1.14,1.11,6.56,352.33,46.44,305.87,8.09,270.85,
bv-picorv32_mutBX_nomem-p5.smt2,,,,8,7,219,316,27,1163,5,245,234,507,237,,,1969.77,1904.32,timeout,899.95,5.53,0.09,1.08,0.10,4.10,634.88,435.46,,0.14,1.15,1.12,16.14,668.02,83.17,584.83,18.12,519.49,
bv-picorv32_mutBX_nomem-p8.smt2,,,,7,6,271,13,27,1244,6,302,295,592,295,,,494.67,475.38,timeout,899.96,5.62,0.04,0.33,0.05,5.07,495.34,476.32,,0.25,1.20,1.17,9.77,528.04,129.97,398.05,12.29,348.60,
bv-picorv32_mutBY_nomem-p1.smt2,,,,6,5,206,6,64,395,18,217,209,179,212,,,387.02,368.07,timeout,899.97,1.02,0.02,0.14,0.02,0.78,90.82,85.17,,0.04,0.13,0.13,2.00,96.49,11.90,84.58,3.12,67.05,
bv-picorv32_mutBY_nomem-p3.smt2,,,,6,6,1312,5,164,770,49,1369,1364,418,1368,,,418.31,399.63,timeout,839.40,8.95,0.32,2.47,0.28,5.47,793.50,723.83,,0.06,0.12,0.11,18.18,839.18,19.02,820.14,27.96,659.33,
bv-picorv32_mutBY_nomem-p4.smt2,,,,3,2,4,1,,5,,6,3,,3,,,52.94,51.15,timeout,7.19,0.01,0.00,0.01,0.00,0.01,0.63,0.53,,,0.14,0.14,0.29,0.65,0.44,0.21,0.48,0.09,
bv-picorv32_mutBY_nomem-p6.smt2,,,,8,7,143,39,4,636,1,198,183,299,191,,,376.61,357.46,timeout,899.95,0.75,0.01,0.06,0.01,0.63,39.83,37.15,,0.05,0.10,0.09,1.68,44.48,13.08,31.38,2.60,18.70,
bv-picorv32_mutBY_nomem-p7.smt2,,,,8,8,522,80,54,1121,8,569,556,500,564,,,197.94,177.39,timeout,204.17,2.66,0.06,0.36,0.06,2.06,188.68,175.12,,0.12,0.14,0.13,5.35,203.93,28.36,175.54,8.46,128.47,
bv-picorv32_mutCX_nomem-p0.smt2,,,,6,5,173,23,35,392,1,185,181,220,181,,,711.12,684.29,timeout,899.92,3.21,0.01,0.10,0.02,3.00,301.74,292.58,,0.01,1.21,1.18,7.20,318.25,35.87,282.36,8.79,244.68,
bv-picorv32_mutCX_nomem-p8.smt2,,,,7,6,376,92,51,1580,5,411,404,791,405,,,537.87,517.04,timeout,899.94,7.19,0.05,0.40,0.06,6.51,555.33,529.82,,0.26,1.31,1.29,10.82,593.09,136.49,456.58,14.05,397.55,
bv-picorv32_mutCY_nomem-p0.smt2,,,,6,6,110,3,14,206,2,126,119,70,122,,,82.24,78.43,timeout,36.06,0.47,0.00,0.03,0.01,0.41,33.08,30.89,,0.01,0.12,0.11,0.96,35.84,7.34,28.49,1.54,19.21,
bv-picorv32_mutCY_nomem-p3.smt2,,,,4,4,38,2,2,48,,41,36,15,38,,,55.58,53.74,timeout,9.58,0.13,,0.00,0.00,0.12,8.64,8.22,,,0.11,0.11,0.26,9.36,2.52,6.84,0.42,3.61,
bv-ponylink-slaveTXlen-unsat.smt2,,,,231,230,233,458,1,690,,691,18,,460,,,494.61,465.76,timeout,899.96,4.64,0.03,0.12,0.03,4.41,42.97,38.64,,0.01,0.17,0.15,1.64,52.82,9.67,42.40,2.38,23.63,
bv-qspiflash_dualflexpress_divfive-p007.smt2,,,,48,47,897,4048,141,23838,85,1574,1279,12407,1537,,,425.56,398.97,timeout,899.98,10.70,0.77,6.84,0.51,2.37,785.88,594.38,,6.76,0.02,0.02,4.68,826.27,340.20,485.91,7.43,393.33,
