index,SPACER_cex_depth,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_num_active_lemmas,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_reuse_reach_facts,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_is_reach
array-zipcpu_zipcpu_piped-p481.smt2,,,,6,5,730,3,645,155,1,735,732,48,731,,,503.00,484.00,timeout,899.96,4.31,0.13,0.72,0.13,3.09,357.35,36.34,296.18,0.00,1.50,1.49,7.70,383.59,8.42,375.16,14.01,271.00,
array-zipcpu_zipcpu_piped-p509.smt2,,,3,4,4,177,1,173,21,,186,183,8,182,,,306.73,145.38,unsat,87.07,0.94,0.03,0.10,0.02,0.75,79.00,9.96,65.33,,1.51,1.50,1.56,84.56,1.46,83.09,2.96,59.51,
array-zipcpu_zipcpu_piped-p516.smt2,,,,6,6,411,3,381,65,1,415,414,29,413,,,306.73,190.11,unknown,166.53,1.66,0.01,0.08,0.03,1.44,152.38,16.53,127.42,,1.52,1.51,3.55,164.66,2.41,162.24,6.75,115.51,
array-zipcpu_zipcpu_piped-p518.smt2,,,,5,4,426,2,367,139,,435,431,35,430,,,306.73,214.20,unknown,235.95,2.20,0.06,0.24,0.06,1.74,179.60,23.77,146.92,0.00,1.46,1.45,4.22,194.51,7.92,186.58,7.96,129.30,
array-zipcpu_zipcpu_piped-p520.smt2,,,,5,5,93,1,75,59,1,98,96,26,95,,,306.73,105.22,unknown,42.31,0.33,0.00,0.01,0.01,0.29,37.84,4.37,31.81,,1.51,1.50,0.77,40.45,2.48,37.96,1.43,22.78,
array-zipcpu_zipcpu_piped-p525.smt2,,,5,7,7,718,3,720,99,20,754,748,48,748,,,573.38,524.31,unsat,407.72,3.29,0.03,0.24,0.08,2.71,373.67,39.11,314.83,,1.49,1.48,7.74,399.61,3.89,395.70,14.02,277.20,
array-zipcpu_zipcpu_piped-p528.smt2,,,4,4,4,112,1,92,60,6,119,116,34,116,,,306.73,104.72,unsat,36.80,0.46,0.00,0.01,0.01,0.41,31.31,3.81,25.52,,1.48,1.47,0.80,34.25,2.04,32.20,1.53,21.29,
array-zipcpu_zipcpu_piped-p529.smt2,,,4,4,4,111,,100,67,9,120,117,39,116,,,306.73,106.59,unsat,43.88,0.46,0.00,0.02,0.01,0.41,38.68,5.12,31.74,,1.51,1.50,0.75,41.53,2.50,39.02,1.45,28.26,
bv-VexRiscv-regch0-15-p0.smt2,,,,12,11,453,130,265,1789,37,486,469,1164,476,,,519.52,500.88,timeout,899.98,2.96,0.05,0.46,0.07,2.11,709.25,657.38,,1.88,0.09,0.08,7.35,750.50,115.63,634.84,10.18,501.85,
bv-VexRiscv-regch0-20-p0.smt2,,,,11,10,437,71,290,1284,20,470,458,881,464,,,681.77,668.77,timeout,899.98,3.27,0.05,0.46,0.08,2.09,665.14,625.67,,1.28,0.09,0.08,7.92,699.20,76.60,622.57,12.09,495.59,
bv-VexRiscv-regch0-30-p1.smt2,,,,13,12,481,228,315,1747,29,533,519,1140,526,,,673.14,587.14,timeout,899.97,3.18,0.06,0.48,0.07,2.32,643.35,597.57,,0.93,0.09,0.08,8.98,678.11,69.18,608.89,12.22,484.37,
bv-anderson.3.prop1-back-serstep.smt2,4,,,4,4,8,2,,9,,11,8,,10,4,1,466.13,416.61,sat,7.57,0.07,0.00,0.03,0.01,0.02,7.05,5.25,,,0.01,0.00,0.01,7.20,0.33,6.86,0.01,4.08,1.11
bv-arbitrated_top_n2_w128_d32_e0.smt2,,,,13,12,921,1088,1,3943,,1103,1037,891,1090,,,321.98,309.99,timeout,899.98,3.40,0.20,1.69,0.17,1.14,751.50,698.31,,1.67,0.10,0.10,2.37,768.98,124.08,644.87,4.59,554.99,
bv-arbitrated_top_n2_w128_d64_e0.smt2,,,,11,10,589,342,1,1868,,676,634,412,665,,,273.45,261.30,timeout,899.98,2.10,0.11,0.94,0.10,0.82,637.45,602.45,,0.44,0.17,0.17,1.43,648.26,97.82,550.41,3.04,470.59,
bv-arbitrated_top_n2_w64_d64_e0.smt2,,,,13,12,951,1135,,4075,3,1108,1044,976,1095,,,479.84,461.88,timeout,899.97,3.46,0.17,1.60,0.17,1.31,723.81,666.17,,1.63,0.09,0.09,2.89,744.25,120.95,623.26,6.09,515.41,
bv-arbitrated_top_n2_w8_d128_e0.smt2,,,,13,12,1066,1186,,5877,1,1232,1179,1993,1221,,,481.30,457.95,timeout,899.97,5.09,0.22,1.91,0.19,2.36,619.78,558.34,,2.66,0.05,0.04,4.40,652.39,129.72,522.64,10.42,428.73,
bv-arbitrated_top_n2_w8_d16_e0.smt2,,,,15,14,1649,2236,,7746,3,1976,1878,1607,1962,,,489.39,471.32,timeout,899.99,5.45,0.30,2.64,0.28,1.88,806.11,732.05,,5.34,0.01,0.01,4.98,839.53,167.01,672.48,9.20,565.79,
bv-arbitrated_top_n2_w8_d32_e0.smt2,,,,14,13,1298,1777,6,6799,1,1512,1419,1801,1498,,,454.24,436.11,timeout,899.98,5.19,0.28,2.63,0.25,1.72,641.18,575.73,,3.90,0.01,0.01,3.79,669.16,134.26,534.87,7.52,450.63,
bv-arbitrated_top_n2_w8_d64_e0.smt2,,,,14,13,1427,1896,23,7185,1,1715,1636,1951,1701,,,486.07,467.90,timeout,899.98,6.49,0.33,3.09,0.28,2.40,790.10,714.48,,4.49,0.03,0.02,5.85,827.43,153.06,674.33,11.77,560.05,
bv-arbitrated_top_n3_w16_d128_e0.smt2,,,,13,12,742,806,,4103,,869,829,1432,860,,,354.52,342.13,timeout,899.98,3.62,0.15,1.22,0.13,1.82,610.36,562.38,,1.29,0.09,0.09,3.74,634.84,115.55,519.25,8.84,418.70,
bv-arbitrated_top_n3_w16_d32_e0.smt2,,,,15,14,1288,1426,1,5429,7,1496,1432,1092,1482,,,445.08,427.24,timeout,899.99,5.41,0.29,2.77,0.25,1.81,782.27,720.83,,3.03,0.03,0.02,4.55,810.99,135.55,675.40,8.53,578.49,
bv-arbitrated_top_n3_w32_d16_e0.smt2,,,,14,13,1327,1795,,6062,1,1547,1485,1314,1535,,,447.22,429.18,timeout,899.98,4.72,0.26,2.41,0.25,1.49,805.53,741.38,,3.51,0.03,0.03,4.25,833.07,139.47,693.56,7.62,597.32,
bv-arbitrated_top_n3_w64_d128_e0.smt2,,,,10,9,452,349,,2253,,517,490,818,507,,,274.52,266.17,timeout,899.98,2.13,0.09,0.67,0.08,1.10,807.50,746.80,,0.55,0.25,0.25,1.98,822.54,146.34,676.18,4.77,514.42,
bv-arbitrated_top_n3_w64_d64_e0.smt2,,,,12,11,640,770,,2747,1,733,701,636,722,,,290.88,278.61,timeout,899.97,2.36,0.11,0.95,0.10,1.03,595.32,560.01,,0.80,0.14,0.13,1.90,609.02,99.43,509.56,4.20,429.02,
bv-arbitrated_top_n3_w8_d128_e0.smt2,,,,13,12,1032,582,,5320,11,1229,1177,1495,1217,,,409.91,391.37,timeout,899.97,6.02,0.27,2.19,0.22,2.90,777.88,707.46,,3.01,0.07,0.07,5.76,818.87,196.12,622.71,13.13,501.43,
bv-arbitrated_top_n3_w8_d16_e0.smt2,,,,14,13,1530,1129,2,6782,7,1770,1711,1554,1762,,,481.44,463.33,timeout,899.98,5.17,0.28,2.62,0.25,1.67,833.11,750.87,,5.24,0.01,0.01,5.02,866.88,185.12,681.71,9.22,574.63,
bv-arbitrated_top_n4_w128_d16_e0.smt2,,,,11,10,685,673,12,2601,,775,749,552,764,,,287.01,274.89,timeout,899.98,2.02,0.11,0.93,0.10,0.73,707.71,674.96,,0.83,0.12,0.12,1.92,720.17,87.64,632.50,3.46,566.77,
bv-arbitrated_top_n4_w128_d64_e0.smt2,,,,9,8,371,276,,1566,,416,399,539,407,,,243.86,235.59,timeout,899.98,1.27,0.06,0.43,0.05,0.64,758.39,723.43,,0.30,0.36,0.35,1.20,767.29,113.73,653.54,2.76,530.47,
bv-arbitrated_top_n4_w16_d16_e0.smt2,,,,15,14,1322,1508,1,5710,1,1514,1461,1252,1499,,,453.41,435.39,timeout,899.98,4.54,0.25,2.20,0.21,1.57,634.25,573.72,,2.98,0.02,0.02,4.27,660.57,122.26,538.27,7.72,453.82,
bv-arbitrated_top_n4_w16_d32_e0.smt2,,,,14,13,1080,1007,,4344,,1236,1193,907,1225,,,438.41,429.35,timeout,899.98,3.99,0.21,1.80,0.17,1.53,537.87,491.56,,2.06,0.04,0.03,3.85,561.55,99.94,461.57,7.47,387.37,
bv-arbitrated_top_n4_w16_d64_e0.smt2,,,,12,11,963,768,,3916,2,1064,1019,892,1055,,,374.05,361.89,timeout,899.97,4.61,0.22,1.86,0.16,2.06,715.35,665.88,,1.90,0.07,0.06,3.79,741.62,123.16,618.43,8.43,527.34,
bv-arbitrated_top_n4_w32_d32_e0.smt2,,,,13,12,1062,1055,,5157,1,1258,1207,1356,1245,,,377.70,359.52,timeout,899.98,3.56,0.18,1.53,0.16,1.44,606.26,556.29,,2.70,0.06,0.06,3.68,631.01,133.13,497.83,7.50,410.15,
bv-arbitrated_top_n4_w64_d32_e0.smt2,,,,13,12,738,759,6,2993,,857,824,628,845,,,308.98,308.87,timeout,899.97,2.59,0.13,1.12,0.12,1.03,625.05,589.05,,1.11,0.10,0.10,2.28,640.66,98.02,542.60,4.61,468.83,
bv-arbitrated_top_n4_w8_d64_e0.smt2,,,,13,12,1228,981,5,6006,5,1431,1360,1670,1418,,,498.07,468.44,timeout,899.97,5.70,0.26,2.21,0.21,2.67,710.52,641.89,,3.63,0.05,0.05,5.66,748.07,170.92,577.11,12.22,469.94,
bv-arbitrated_top_n5_w128_d64_e0.smt2,,,,9,8,429,301,,1810,,467,454,586,460,,,277.78,269.55,timeout,899.97,1.87,0.08,0.64,0.06,0.93,827.14,772.93,,0.45,0.41,0.41,1.68,839.75,170.27,669.45,3.87,507.51,
bv-arbitrated_top_n5_w128_d8_e0.smt2,11,,,11,11,1011,289,,1299,,1176,1167,218,1182,11,1,244.11,219.72,sat,550.69,2.61,0.14,1.19,0.16,0.91,535.74,488.72,,0.24,0.10,0.10,3.33,550.27,30.58,519.65,6.33,425.53,1.11
bv-arbitrated_top_n5_w32_d32_e0.smt2,,,,14,13,1120,1570,,5037,1,1346,1286,1073,1335,,,373.24,360.97,timeout,899.99,4.24,0.21,1.80,0.18,1.77,724.12,667.32,,2.21,0.07,0.07,4.35,750.54,132.29,618.21,8.75,510.49,
bv-arbitrated_top_n5_w64_d16_e0.smt2,,,,14,13,1151,1319,,4720,2,1384,1340,970,1370,,,367.48,349.40,timeout,899.99,4.31,0.23,2.06,0.20,1.53,761.16,696.87,,2.20,0.08,0.08,3.99,785.90,142.63,643.23,7.38,536.47,
bv-arbitrated_top_n5_w8_d32_e0.smt2,,,,14,13,1357,1670,,6712,1,1607,1560,1619,1594,,,503.94,485.71,timeout,899.98,6.82,0.34,3.04,0.27,2.65,810.23,716.81,,4.03,0.03,0.03,6.40,849.32,168.03,681.25,12.22,562.00,
bv-at.6.prop1-back-serstep.smt2,,,,5,4,169,4,,175,,173,162,,168,,,355.52,353.64,timeout,899.99,1.17,0.06,0.71,0.03,0.36,28.43,25.86,,,0.01,0.00,0.08,30.69,2.33,28.34,0.42,24.76,
bv-blocks.4.prop1-back-serstep.smt2,,,,12,11,288,100,,610,,304,181,56,292,,,364.70,362.49,timeout,899.98,3.42,0.20,1.95,0.14,1.06,308.21,282.57,,0.11,0.01,0.01,0.10,315.08,17.79,297.26,0.69,281.74,
bv-brp2.2.prop1-func-interl.smt2,,,,18,17,804,702,56,3827,17,905,876,1405,893,,,604.46,580.58,timeout,899.98,61.56,6.83,43.67,1.64,13.16,775.19,697.98,,1.50,0.00,0.00,0.45,848.52,103.47,744.99,2.37,616.25,
bv-brp2.3.prop1-back-serstep.smt2,,,,17,16,293,712,,1145,,318,125,29,301,,,442.19,436.57,timeout,899.98,4.27,0.33,2.91,0.13,0.99,568.84,510.44,,0.30,0.00,0.00,0.14,577.66,20.41,557.20,0.59,534.98,
bv-brp2.6.prop3-back-serstep.smt2,,,,16,15,366,698,,1300,,397,118,47,382,,,554.70,533.74,timeout,899.98,5.37,0.44,3.58,0.18,1.29,554.16,498.68,,0.42,0.00,0.00,0.18,564.52,32.40,532.08,0.81,505.87,
bv-buggy_ridecore.smt2,,,,3,2,4,1,1,5,,7,4,,4,,,10545.05,7577.81,timeout,899.77,0.66,0.00,0.01,0.00,0.57,222.65,186.17,,,7.45,7.34,0.31,227.30,153.60,73.69,0.40,22.08,
bv-cal102.smt2,,,,2,1,2,,,2,,3,2,,1,,,13244.57,6554.68,timeout,899.96,35.91,5.88,24.82,1.48,7.56,59.37,0.23,,,0.20,0.19,,95.29,0.20,95.09,0.00,,
bv-cal106.smt2,,,,2,1,2,,,2,,3,2,,1,,,24261.24,12841.60,timeout,899.96,48.60,4.92,38.56,1.15,6.15,49.56,0.25,,,0.18,0.17,0.00,98.33,0.24,98.09,0.00,,
bv-cal107.smt2,,,,2,1,2,,,2,,3,2,,1,,,21925.25,13294.95,timeout,899.42,77.86,4.94,67.65,1.22,6.12,43.79,0.35,,,0.17,0.17,0.00,121.83,0.33,121.50,0.00,,
bv-cal112.smt2,,,,2,1,2,,,2,,3,2,,1,,,23433.06,23431.15,timeout,899.90,43.26,6.92,29.81,1.87,9.11,101.52,0.43,,,0.20,0.19,0.00,144.79,0.41,144.37,0.00,,
bv-cal117.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1427.69,1350.77,timeout,899.97,1.06,0.10,0.75,0.04,0.20,2.64,1.01,,,0.18,0.17,0.00,3.73,0.52,3.20,0.00,0.35,
bv-cal118.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1050.72,987.29,timeout,899.96,0.91,0.08,0.64,0.04,0.18,2.64,0.95,,,0.22,0.21,0.00,3.58,0.58,3.00,0.00,0.33,
bv-cal119.smt2,,,,3,2,4,1,,5,,6,3,,3,,,2316.23,2096.33,timeout,899.97,10.93,0.97,8.70,0.26,1.47,8.10,1.63,,,0.19,0.18,0.00,19.07,0.46,18.60,0.00,0.81,
bv-cal122.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1784.29,1648.72,timeout,899.97,7.95,0.62,6.41,0.20,0.94,6.56,0.70,,,0.21,0.20,0.00,14.54,0.44,14.10,0.00,0.24,
bv-cal123.smt2,,,,3,2,3,1,,4,,5,2,,2,,,1795.35,1697.03,timeout,899.95,8.61,0.66,7.05,0.22,0.90,7.86,0.64,,,0.21,0.20,0.00,16.50,0.44,16.05,0.00,0.21,
bv-cal125.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1472.85,1381.62,timeout,899.96,2.49,0.21,1.90,0.09,0.36,4.06,0.70,,,0.23,0.22,0.00,6.58,0.43,6.14,0.00,0.27,
bv-cal129.smt2,,,,3,2,3,1,,4,,5,2,,2,,,1471.18,1387.45,timeout,899.96,3.14,0.29,2.45,0.10,0.41,4.38,0.69,,,0.18,0.17,0.00,7.54,0.62,6.92,0.00,0.09,
bv-cal140.smt2,,,,4,3,5,2,,7,,8,3,,4,,,2297.83,2059.57,timeout,899.97,11.38,1.01,9.11,0.28,1.39,7.96,0.92,,,0.18,0.17,0.00,19.39,0.56,18.82,0.00,0.27,
bv-cal142.smt2,,,,3,2,3,1,,4,,5,2,,2,,,2318.02,2074.98,timeout,899.96,8.55,0.72,6.91,0.21,0.97,7.11,0.39,,,0.19,0.18,0.00,15.68,0.33,15.35,0.00,0.09,
bv-cal143.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1796.34,1652.74,timeout,899.96,6.87,0.64,5.28,0.21,1.01,7.57,1.16,,,0.20,0.19,0.00,14.47,0.82,13.65,0.00,0.27,
bv-cal149.smt2,,,,4,3,5,2,,7,,8,3,,4,,,2129.14,1673.20,timeout,899.96,6.83,0.56,5.45,0.19,0.81,7.03,0.82,,,0.20,0.19,0.00,13.90,0.54,13.36,0.01,0.27,
bv-cal156.smt2,,,,3,2,3,1,,4,,5,2,,2,,,8859.94,7658.08,timeout,899.95,0.16,0.02,0.10,0.01,0.04,1.52,0.71,,,0.38,0.36,0.01,1.71,0.65,1.06,0.01,0.04,
bv-cal159.smt2,,,1,16,16,31,166,97,918,,310,264,477,293,,,195.88,164.30,unsat,121.68,2.89,0.07,0.75,0.07,1.94,107.00,99.31,,0.07,0.17,0.16,7.12,120.57,13.02,107.51,7.64,80.61,
bv-cal161.smt2,,,1,3,3,6,1,6,8,,11,5,3,7,,,117.98,95.05,unsat,2.56,0.05,,0.01,,0.04,1.86,1.24,,,0.20,0.20,0.05,1.99,0.32,1.67,0.05,0.86,
bv-cal162.smt2,,,4,13,13,28,119,98,646,,244,207,378,230,,,195.35,163.59,unsat,99.46,2.19,0.05,0.51,0.05,1.51,88.39,82.47,,0.03,0.17,0.16,5.47,98.43,7.20,91.19,5.85,70.80,
bv-cal176.smt2,,,,9,8,223,35,127,1008,,243,228,764,234,,,677.88,659.32,timeout,899.96,5.16,0.18,2.19,0.14,2.46,190.47,173.48,,0.11,0.33,0.32,5.81,205.41,25.21,180.18,6.43,131.37,
bv-cal192.smt2,,,,3,2,3,1,,4,,5,2,,2,,,4718.18,4308.36,timeout,899.95,6.53,0.40,5.43,0.15,0.63,8.09,0.70,,,0.41,0.39,0.01,14.65,0.69,13.96,0.01,,
bv-cal2.smt2,,,,4,3,51,2,39,172,,55,50,157,51,,,9293.13,8200.79,timeout,899.98,0.12,0.01,0.06,0.01,0.03,59.82,53.14,,,0.00,0.00,0.09,60.38,5.62,54.76,0.15,37.22,
bv-cal201.smt2,,,,2,1,2,,,2,,3,2,,1,,,2377.42,2264.25,timeout,899.96,4.51,0.33,3.69,0.11,0.47,6.09,0.54,,,0.39,0.37,0.01,10.62,0.51,10.12,0.01,,
bv-cal206.smt2,,,,2,1,2,,,2,,3,2,,1,,,845.26,833.90,timeout,899.95,3.55,0.29,2.91,0.09,0.37,7.53,3.30,,,0.41,0.40,0.01,11.09,3.21,7.88,0.01,,
bv-cal209.smt2,,,,2,1,2,,,2,,3,2,,1,,,3240.86,3240.81,timeout,899.95,0.89,0.13,0.59,0.05,0.19,3.48,0.64,,,0.40,0.39,0.01,4.38,0.62,3.76,0.01,,
bv-cal21.smt2,,,,42,41,354,2067,6,8648,,1680,88,3116,1638,,,391.33,374.49,timeout,899.98,35.32,2.24,25.26,0.98,5.63,777.30,670.18,,1.68,0.02,0.01,8.96,841.58,120.65,720.79,10.96,601.54,
bv-cal210.smt2,,,,3,2,3,1,,4,,5,2,,2,,,3370.77,2451.68,timeout,899.95,1.73,0.26,1.18,0.08,0.37,5.43,0.64,,,0.36,0.35,0.00,7.19,0.62,6.56,0.01,,
bv-cal220.smt2,,,,3,3,19,1,4,28,,21,20,12,19,,,151.96,145.13,unknown,21.43,0.15,,0.01,0.00,0.14,20.48,19.62,,,0.46,0.45,0.02,20.80,5.64,15.14,0.04,14.02,
bv-cal224.smt2,,,,3,2,3,1,,4,,5,2,,2,,,1086.17,1023.71,unknown,152.27,0.02,0.00,0.01,0.00,0.01,13.53,9.26,,,0.55,0.53,0.75,13.58,7.36,6.22,0.00,1.92,
bv-cal227.smt2,,,,4,4,33,2,2,21,,36,32,8,33,,,1350.69,1264.93,unknown,234.57,0.31,0.00,0.03,0.01,0.25,231.96,51.44,,,0.41,0.40,1.21,233.97,3.98,229.98,1.41,209.05,
bv-cal234.smt2,,,,4,3,6,2,,8,,9,3,,5,,,736.47,670.94,unknown,72.77,0.39,0.04,0.22,0.02,0.11,7.61,5.71,,,0.44,0.43,0.38,8.03,2.44,5.58,0.00,3.28,
bv-cal33.smt2,,,,2,1,2,,,2,,3,2,,1,,,341.10,321.54,timeout,899.98,,,,,,0.02,0.01,,,0.02,0.02,,0.03,0.01,0.02,,,
bv-cal34.smt2,,,,2,1,2,,,2,,3,2,,1,,,325.75,306.37,timeout,899.97,,,,,,0.02,0.01,,,0.03,0.03,,0.03,0.01,0.02,,,
bv-cal35.smt2,,,2,3,3,37,1,36,39,,41,36,35,37,,,31.22,26.33,unsat,1.84,0.12,0.01,0.06,0.01,0.04,1.25,0.91,,,0.03,0.03,0.12,1.59,0.08,1.50,0.15,0.82,
bv-cal37.smt2,,,2,3,3,41,1,41,44,,46,42,40,42,,,34.02,29.75,unsat,2.33,0.16,0.01,0.09,0.01,0.04,1.61,1.20,,,0.04,0.03,0.17,2.05,0.09,1.96,0.20,0.99,
bv-cal4.smt2,,,1,9,9,35,13,47,196,,69,48,114,59,,,54.46,47.85,unsat,6.12,1.99,0.14,1.41,0.07,0.35,2.93,1.59,,0.04,0.02,0.02,0.15,5.38,0.75,4.59,0.22,1.41,
bv-cal41.smt2,,,1,2,2,19,,17,19,,21,18,16,18,,,18.87,16.58,unsat,0.54,0.04,0.00,0.02,0.00,0.01,0.30,0.18,,,0.02,0.02,0.03,0.42,0.03,0.39,0.04,0.16,
bv-cal81.smt2,,,,5,4,14,5,4,30,,20,12,15,15,,,607.93,533.09,timeout,899.57,0.62,0.02,0.42,0.01,0.15,11.85,9.93,,,0.29,0.28,0.15,12.75,1.90,10.84,0.17,6.08,
bv-cal84.smt2,,,3,14,14,254,93,506,3064,,688,663,2057,673,,,957.85,839.69,unsat,700.29,116.17,5.40,79.33,2.63,28.86,404.72,308.29,,1.03,0.19,0.18,30.69,567.72,83.48,484.20,32.97,259.01,
bv-cal86.smt2,,,,6,5,634,7,130,1625,,652,647,869,646,,,1740.44,1072.29,timeout,899.97,68.39,3.67,47.22,1.89,14.16,417.44,314.85,,0.67,0.20,0.19,24.58,524.99,89.65,435.32,26.95,248.00,
bv-cal87.smt2,,,,6,5,744,6,97,1717,,770,765,935,764,,,1271.79,993.95,timeout,899.95,106.92,5.02,76.87,2.38,21.12,510.26,384.64,,0.34,0.18,0.17,32.55,667.28,105.05,562.22,35.80,308.75,
bv-cal90.smt2,,,,6,5,104,8,26,272,,114,108,142,108,,,1242.43,918.19,timeout,899.97,3.60,0.30,1.86,0.15,1.35,40.13,31.33,,0.02,0.17,0.16,2.42,47.47,6.43,41.02,2.61,23.15,
bv-cal97.smt2,,,,2,1,2,,,2,,3,2,,1,,,13326.45,10241.87,timeout,899.97,31.92,2.63,26.04,0.71,3.34,24.76,0.27,,,0.18,0.17,,56.74,0.24,56.49,0.00,,
bv-cal99.smt2,,,,3,2,4,1,,5,,6,3,,3,,,2374.52,2141.07,timeout,899.94,14.30,0.87,11.25,0.29,2.14,12.07,1.54,,,0.20,0.19,0.00,26.41,0.99,25.41,0.01,0.31,
bv-circular_pointer_top_w128_d128_e0.smt2,,,,10,9,336,166,8,1550,,401,359,558,391,,,236.08,228.21,timeout,899.98,0.91,0.04,0.36,0.04,0.38,587.32,544.64,,0.24,0.01,0.00,0.48,593.39,109.81,483.55,1.35,408.38,
bv-circular_pointer_top_w128_d64_e0.smt2,,,,11,10,532,235,1,1817,,614,569,392,603,,,242.42,230.32,timeout,899.99,1.56,0.09,0.76,0.07,0.53,785.96,743.63,,0.47,0.00,0.00,0.50,794.70,99.53,695.13,1.44,631.82,
bv-circular_pointer_top_w128_d8_e0.smt2,12,,,12,12,598,479,,1751,,706,662,247,706,12,1,190.89,174.35,sat,279.21,1.32,0.08,0.66,0.08,0.40,273.13,255.38,,0.43,0.00,,0.34,279.12,32.73,246.35,0.96,216.92,0.81
bv-circular_pointer_top_w16_d128_e0.smt2,,,,13,12,895,765,1,3906,1,1043,979,1034,1030,,,411.78,377.78,timeout,899.98,3.84,0.21,1.89,0.17,1.32,790.82,727.19,,1.46,0.01,0.00,1.27,810.49,119.93,690.52,4.15,604.75,
bv-circular_pointer_top_w16_d32_e0.smt2,,,,15,14,1371,1498,,6297,1,1711,1620,1407,1697,,,437.56,421.86,timeout,899.99,4.78,0.28,2.57,0.24,1.41,842.75,759.56,,3.61,0.00,,1.12,867.09,155.42,711.63,4.17,610.04,
bv-circular_pointer_top_w16_d64_e0.smt2,,,,13,12,939,899,6,4149,,1094,1036,1039,1085,,,424.34,423.36,timeout,899.98,3.08,0.17,1.51,0.16,1.04,491.80,443.90,,1.78,0.00,,0.90,507.99,93.27,414.68,3.03,352.37,
bv-circular_pointer_top_w32_d16_e0.smt2,,,,13,12,983,541,,3602,1,1154,1089,682,1141,,,355.64,345.93,timeout,899.98,3.00,0.18,1.61,0.14,0.88,507.97,461.37,,1.77,0.00,,0.62,522.60,98.12,424.45,2.14,367.82,
bv-circular_pointer_top_w32_d32_e0.smt2,,,,13,12,928,823,1,4014,,1145,1077,933,1132,,,389.66,326.90,timeout,899.98,2.75,0.16,1.39,0.14,0.86,482.33,434.67,,1.63,0.00,,0.77,496.43,90.36,406.04,2.47,344.25,
bv-circular_pointer_top_w64_d128_e0.smt2,,,,10,9,415,105,,1378,1,475,435,367,465,,,265.20,265.09,timeout,899.99,1.26,0.06,0.54,0.05,0.51,383.40,351.40,,0.25,0.01,0.00,0.56,390.61,64.20,326.38,1.64,273.32,
bv-circular_pointer_top_w64_d8_e0.smt2,12,,,12,12,635,493,,1551,1,764,706,218,763,12,1,150.94,135.79,sat,137.56,1.47,0.09,0.75,0.08,0.44,132.06,118.66,,0.30,0.00,,0.35,137.50,14.56,122.91,1.01,101.15,0.57
bv-circular_pointer_top_w8_d16_e0.smt2,,,,14,13,1365,1247,12,5618,13,1536,1463,1191,1522,,,415.81,408.11,timeout,899.99,5.02,0.30,2.82,0.23,1.43,749.00,679.17,,3.37,0.00,,0.84,771.04,142.17,628.83,3.31,546.67,
bv-dspfilters_fastfir_second-p04.smt2,,,7,8,8,218,7,125,432,,242,230,294,235,,,389.89,322.53,unsat,292.94,2.10,0.07,0.65,0.06,1.05,273.18,246.11,,0.02,0.07,0.06,2.94,282.74,13.01,269.71,5.25,231.46,
bv-dspfilters_fastfir_second-p05.smt2,,,,7,6,279,49,71,475,,288,281,129,282,,,584.68,557.83,timeout,899.96,2.77,0.07,0.91,0.09,1.33,594.31,533.48,,0.13,0.08,0.06,3.49,614.12,70.59,543.52,6.72,429.15,
bv-dspfilters_fastfir_second-p06.smt2,,,,6,5,251,23,67,339,,255,250,97,250,,,550.67,523.08,timeout,899.96,2.05,0.06,0.52,0.06,1.13,521.55,480.10,,0.04,0.07,0.06,3.28,537.62,55.83,481.77,6.44,365.85,
bv-dspfilters_fastfir_second-p07.smt2,,,,7,6,312,10,138,300,1,318,313,74,312,,,564.88,544.36,timeout,899.97,3.27,0.08,0.91,0.34,1.37,670.83,592.02,,1.71,0.07,0.06,4.44,704.93,41.34,663.54,8.60,554.02,
bv-dspfilters_fastfir_second-p09.smt2,,,,5,4,301,2,14,429,,309,305,135,304,,,538.64,510.97,timeout,899.96,2.17,0.07,0.59,0.07,1.05,405.77,354.15,,0.01,0.07,0.06,3.02,429.33,71.92,357.41,5.87,264.74,
bv-dspfilters_fastfir_second-p10.smt2,,,,5,4,219,2,17,264,,226,222,54,221,,,532.12,504.55,timeout,899.56,1.67,0.05,0.42,0.06,0.88,341.36,304.95,,0.01,0.12,0.07,1.99,354.36,52.80,301.55,3.91,240.02,
