index,SPACER_cex_depth,SPACER_cluster_out_of_gas,SPACER_conj,SPACER_conj_failed,SPACER_conj_success,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_non_local_gen,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_reach_queries,SPACER_pob_out_of_gas,SPACER_queries,SPACER_reuse_reach_facts,SPACER_subsume_failed,SPACER_subsume_pob,SPACER_subsume_success,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_global,time_spacer_solve_reach_is_reach
array-dblclockfft_butterfly_ck3_r0-p048.smt2,,6,8,10,,,19,18,,244,25,58,99,2168,7,353,333,1266,12,,336,12,2,8,5,885.73,787.40,timeout,899.99,2.37,0.07,1.12,0.10,0.53,747.39,606.84,,1.10,0.01,0.01,25.57,788.20,223.33,564.81,24.71,1.88,464.44,1.41,0.22
array-dblclockfft_butterfly_ck3_r0-p051.smt2,,,,,,,7,6,,27,,14,6,79,,47,36,31,,,40,,,,,,,,,0.02,0.00,0.01,0.00,0.01,1.71,1.41,,0.00,0.03,0.03,0.58,2.50,0.38,2.11,0.64,0.01,0.87,0.01,
array-dblclockfft_butterfly_ck3_r0-p052.smt2,,,,,,2,4,4,,14,,9,17,33,,29,24,13,,,24,,,,,132.08,16.50,unsat,0.41,0.01,,0.00,,0.00,0.23,0.18,,,0.00,,0.01,0.28,0.04,0.24,0.02,0.00,0.13,,
array-dblclockfft_butterfly_ck3_r0-p053.smt2,,12,,,,,14,13,,165,,55,94,892,16,260,241,467,2,,245,2,5,27,26,620.66,492.84,timeout,899.97,0.49,0.02,0.19,0.03,0.19,171.98,159.08,,0.22,0.02,0.01,12.00,190.13,45.56,144.52,13.25,0.43,95.78,1.51,0.14
array-dblclockfft_butterfly_ck3_r0-p056.smt2,,,,,,2,4,4,,10,,7,15,37,,29,19,16,,,24,,,,,130.46,16.20,unsat,0.48,0.01,,0.00,,0.01,0.23,0.18,,,0.00,,0.06,0.35,0.05,0.29,0.07,0.00,0.10,,
array-dblclockfft_butterfly_ck3_r0-p066.smt2,,7,8,7,5,,15,14,,233,37,86,70,1597,8,324,313,819,28,,315,24,,19,19,842.03,743.61,timeout,899.99,2.48,0.10,1.46,0.10,0.60,461.00,395.48,,0.68,0.01,0.01,52.23,526.38,96.22,430.11,51.84,1.14,311.94,2.54,0.75
array-dblclockfft_butterfly_ck3_r0-p082.smt2,,16,22,22,6,1,14,13,10,111,19,55,33,547,1,183,181,239,15,1,170,14,3,9,8,671.24,616.26,unknown,437.36,0.43,0.02,0.21,0.02,0.14,150.58,31.38,,0.08,0.00,,2.76,155.48,8.48,146.96,2.51,0.19,136.03,0.29,0.16
array-dblclockfft_butterfly_ck3_r0-p090.smt2,,9,,,,,14,13,,294,,39,122,1598,13,391,385,1040,2,,384,2,31,32,30,,,,,2.03,0.11,1.15,0.09,0.48,437.62,385.72,,0.37,0.01,0.01,25.40,476.19,70.78,405.36,26.29,1.61,304.02,1.99,0.23
array-dblclockfft_butterfly_ck3_r0-p111.smt2,,,,,,,12,11,,165,,43,45,819,1,221,203,408,14,,209,14,,15,15,587.19,556.23,timeout,899.99,0.68,0.02,0.26,0.03,0.24,231.60,214.42,,0.19,0.01,0.01,7.68,245.11,40.17,204.91,7.25,0.48,160.37,0.85,0.16
array-dblclockfft_butterfly_ck3_r0-p119.smt2,,,,,,2,4,4,,9,,9,13,33,,26,18,13,,,21,,,,,132.08,15.92,unsat,0.50,0.01,,0.00,,0.00,0.27,0.22,,,0.00,,0.05,0.38,0.05,0.32,0.06,0.00,0.13,,
array-dblclockfft_butterfly_ck3_r1-p022.smt2,,,,,,,5,4,,23,,5,7,47,,31,23,13,,,26,,,,,6086.77,6086.43,timeout,899.99,2.57,0.16,2.07,0.08,0.25,5.45,1.18,,0.00,0.01,0.01,0.03,8.16,1.02,7.13,0.06,0.01,1.26,,
array-dblclockfft_butterfly_ck3_r1-p024.smt2,,,,,,1,4,4,,11,,9,17,30,,29,20,10,,,24,,,,,131.96,18.18,unsat,0.42,0.01,,0.00,,0.01,0.20,0.15,,,0.00,,0.01,0.27,0.04,0.22,0.02,0.00,0.08,,
array-dblclockfft_butterfly_ck3_r1-p030.smt2,,,,,,1,3,3,,6,,4,9,15,,17,13,5,,,13,,,,,131.96,15.89,unsat,0.27,0.01,,0.00,,0.00,0.10,0.07,,,0.00,,0.00,0.13,0.02,0.11,0.01,0.00,0.04,,
array-dblclockfft_butterfly_ck3_r1-p047.smt2,,,9,5,7,,11,11,,119,1,24,49,518,2,163,157,321,5,1,156,6,,,,468.96,452.06,unknown,100.28,0.30,0.01,0.11,0.02,0.12,94.54,87.93,,0.05,0.01,0.01,3.47,100.14,11.59,88.52,2.77,0.26,68.77,0.06,0.07
array-dblclockfft_butterfly_ck3_r1-p049.smt2,,,,,,,7,6,,22,,19,2,64,,41,30,14,,,34,,,,,,,,,0.01,,0.00,0.00,0.01,0.92,0.80,,0.00,0.04,0.04,0.02,1.07,0.25,0.81,0.04,0.01,0.36,0.01,
array-dblclockfft_butterfly_ck3_r1-p054.smt2,,26,6,5,,,15,14,11,380,45,62,148,1407,8,464,443,757,6,1,449,6,2,21,20,941.73,656.62,timeout,899.99,8.24,0.82,6.06,0.13,1.69,827.58,437.33,,0.67,0.00,,41.71,886.91,195.57,691.29,43.40,2.49,591.27,0.86,0.23
array-dblclockfft_butterfly_ck3_r1-p059.smt2,,,,,,,12,11,,172,,31,101,469,,261,242,191,,,250,,,,,4215.56,1869.13,timeout,899.97,0.41,0.01,0.17,0.02,0.15,168.82,158.44,,0.10,0.02,0.01,5.04,177.48,25.20,152.24,6.15,0.38,109.98,,
array-dblclockfft_butterfly_ck3_r1-p086.smt2,,27,26,39,4,,18,17,4,217,47,108,85,1779,9,356,346,903,17,,333,15,10,24,14,1578.48,1452.55,timeout,899.99,6.00,0.33,4.33,0.15,0.97,803.72,618.71,,0.72,0.01,0.01,38.46,859.72,277.33,582.33,34.04,0.93,431.10,2.67,0.59
array-dblclockfft_butterfly_ck3_r1-p119.smt2,,23,13,10,8,,18,17,,213,48,74,84,1695,7,326,308,897,10,,306,10,,19,19,1059.98,914.13,timeout,899.99,1.08,0.04,0.47,0.05,0.36,672.51,642.87,,0.58,0.02,0.01,25.34,709.29,219.39,489.84,24.95,0.71,376.34,1.66,0.30
array-dblclockfft_butterfly_ck3_r1-p127.smt2,,,,,,6,8,8,,109,,37,62,390,2,180,162,114,,,171,,,,,1134.13,534.54,unsat,211.18,19.68,1.09,14.58,0.46,3.29,180.23,122.31,,0.14,0.01,0.01,5.43,208.04,42.70,165.32,5.96,0.55,113.07,,
array-dblclockfft_butterfly_ck3_r1-p137.smt2,,,,,,6,7,7,,58,,17,36,129,,91,76,23,,,83,,,,,133.30,110.45,unsat,24.49,0.15,0.01,0.07,0.01,0.04,22.14,20.40,,0.02,0.01,0.01,0.45,23.33,6.16,17.14,0.62,0.07,13.17,,
array-dblclockfft_butterfly_ck3_r1-p145.smt2,,,,,,6,6,6,,53,,21,38,93,4,85,68,7,,,78,,,,,133.30,92.66,unsat,12.93,0.09,0.00,0.03,0.01,0.03,11.41,10.06,,0.01,0.01,0.01,0.73,12.59,0.87,11.71,0.84,0.05,8.86,,
array-dblclockfft_butterfly_ck3_r1-p157.smt2,,,,,,,12,11,,116,,63,67,354,,186,165,111,,,174,,,,,8351.17,4890.98,timeout,899.98,0.19,0.01,0.04,0.01,0.09,107.92,101.69,,0.06,0.01,0.01,3.83,113.88,23.30,90.55,4.53,0.17,52.47,,
array-dblclockfft_butterfly_ck3_r1-p159.smt2,,,,,,,12,11,,326,,62,126,1107,12,431,392,337,,,419,,,,,1002.36,837.93,timeout,899.99,5.54,0.17,3.93,0.13,0.88,419.71,380.24,,0.60,0.01,0.01,25.86,459.48,99.70,359.74,27.67,1.67,248.91,,
array-dblclockfft_butterfly_ck3_r2-p010.smt2,,,,,,2,7,7,,25,,29,71,162,,111,88,53,,,103,,,,,689.32,636.09,unsat,123.73,0.12,0.01,0.05,0.01,0.03,110.08,8.12,,0.01,0.00,,0.46,111.03,0.71,110.30,0.57,0.08,106.81,,
array-dblclockfft_butterfly_ck3_r2-p015.smt2,,,,,,,9,8,,273,,15,74,850,21,366,341,337,,,357,,,,,4581.64,1946.20,timeout,899.98,8.78,0.39,5.92,0.24,1.78,527.23,407.41,,0.24,0.01,0.01,21.67,563.59,106.06,457.51,22.93,1.31,372.80,,
array-dblclockfft_butterfly_ck3_r2-p021.smt2,,,,,,2,9,9,,30,,49,122,423,,182,158,180,,,172,,,,,192.44,154.73,unsat,34.59,0.22,0.01,0.10,0.01,0.07,29.04,19.93,,0.04,0.00,,3.91,34.17,7.41,26.73,4.16,0.23,16.46,,
array-dblclockfft_butterfly_ck3_r2-p029.smt2,,,,,,,8,7,,245,,29,99,381,11,292,269,50,,,284,,,,,995.47,944.21,timeout,899.98,0.64,0.02,0.26,0.04,0.20,659.79,643.50,,0.14,0.02,0.02,7.03,672.41,145.28,527.11,8.38,0.79,306.60,,
array-dblclockfft_butterfly_ck3_r2-p042.smt2,,,,,,,12,12,,190,,50,112,514,,289,278,196,,,287,,,,,243.08,212.15,unknown,188.66,0.36,0.01,0.10,0.02,0.16,172.23,159.37,,0.12,0.02,0.01,11.95,188.50,38.10,150.36,13.41,0.44,92.88,,
array-dblclockfft_butterfly_ck3_r2-p052.smt2,,,,,,3,6,6,,27,,24,49,146,,81,64,62,,,74,,,,,192.44,69.98,unsat,4.80,0.07,0.00,0.03,0.00,0.02,4.06,2.25,,0.01,0.00,,0.20,4.57,0.64,3.92,0.26,0.04,2.63,,
array-dblclockfft_butterfly_ck3_r2-p059.smt2,,,,,,1,3,3,,7,,4,9,15,,17,11,5,,,13,,,,,192.44,15.91,unsat,0.29,0.01,,0.00,,0.00,0.10,0.07,,,0.00,,0.00,0.13,0.02,0.10,0.01,0.00,0.04,,
array-dblclockfft_butterfly_ck3_r2-p060.smt2,,,,,,,6,5,,46,,9,11,78,11,57,46,6,,,51,,,,,4287.02,1331.57,unknown,215.98,39.54,2.12,33.45,0.80,3.08,170.42,11.12,,0.01,0.01,0.01,0.51,210.82,3.35,207.46,0.58,0.03,95.38,,
array-dblclockfft_butterfly_ck3_r2-p079.smt2,,,,,,8,8,8,,68,,32,21,360,2,136,113,115,,,127,,,,,193.78,95.24,unsat,14.34,0.10,0.00,0.04,0.01,0.03,12.13,11.06,,0.03,0.00,,1.19,14.10,3.77,10.30,1.35,0.13,5.58,,
array-dblclockfft_butterfly_ck3_r2-p093.smt2,,9,15,9,50,3,15,15,1,19,24,66,212,1209,30,326,327,636,9,2,323,9,1,15,13,456.16,347.51,unknown,263.65,1.38,0.06,0.69,0.06,0.44,234.39,214.18,,0.35,0.01,0.01,21.05,263.46,50.91,212.50,20.72,0.89,135.40,0.70,0.24
array-dblclockfft_butterfly_ck3_r2-p114.smt2,,,,,,5,5,5,,33,,10,21,69,5,55,43,11,,,49,,,,,193.78,34.76,unsat,1.62,0.02,,0.01,0.00,0.01,1.28,1.02,,0.00,0.00,,0.01,1.44,0.25,1.18,0.04,0.02,0.86,,
array-dblclockfft_butterfly_ck3_r2-p133.smt2,,,,,,2,8,8,,32,,46,95,247,,152,129,87,,,143,,,,,672.33,608.48,unsat,126.16,0.16,0.01,0.07,0.01,0.05,122.86,12.27,,0.02,0.00,,2.09,125.74,111.78,13.93,2.26,0.15,8.78,,
array-dblclockfft_butterfly_ck3_r2-p146.smt2,,,,,,1,10,10,,10,,69,148,507,16,216,204,230,3,,210,3,,5,5,694.19,492.19,unknown,326.10,0.69,0.02,0.31,0.04,0.19,308.07,294.72,,0.12,0.02,0.01,13.50,325.93,28.45,297.45,14.59,0.48,231.37,0.21,0.08
array-dblclockfft_butterfly_ck3_r2-p148.smt2,,,,,,6,7,7,,54,,19,45,186,4,93,77,80,,,85,,,,,193.78,155.12,unsat,27.68,0.22,0.01,0.11,0.01,0.06,25.86,23.31,,0.03,0.01,0.01,0.23,26.88,3.71,23.15,0.36,0.08,18.46,,
array-dblclockfft_butterfly_ck3_r2-p151.smt2,,,,,,8,8,8,,131,,36,84,305,,192,170,101,,,183,,,,,1915.08,1757.51,unsat,599.84,3.82,0.18,3.11,0.09,0.36,465.16,204.33,,0.08,0.01,0.01,2.32,473.29,253.98,219.29,2.82,0.30,180.13,,
array-dblclockfft_butterfly_ck3_r2-p154.smt2,,,,,,,9,8,,100,,34,31,318,,142,117,102,,,133,,,,,3728.56,1788.10,timeout,899.99,0.19,0.01,0.07,0.01,0.07,94.52,90.79,,0.05,0.01,0.01,3.36,99.50,19.92,79.56,3.73,0.17,38.53,,
array-dblclockfft_butterfly_ck3_r2-p155.smt2,,2,6,4,13,3,15,14,,172,17,59,67,942,12,245,228,475,4,,229,4,2,8,6,1020.88,954.51,unknown,495.20,0.69,0.03,0.32,0.04,0.21,415.79,401.74,,0.21,0.02,0.01,11.93,433.24,97.99,335.20,10.89,0.51,267.90,0.78,0.14
array-dblclockfft_butterfly_ck3_r2-p156.smt2,,,,,,5,6,6,,35,,14,48,220,,91,79,132,,,84,,,,,193.78,66.56,unsat,7.59,0.06,0.00,0.02,0.00,0.02,6.68,5.92,,0.01,0.00,,0.32,7.38,1.20,6.16,0.41,0.05,3.86,,
array-dblclockfft_butterfly_ck3_r2-p173.smt2,,,,,,,8,7,,77,,24,30,147,,105,85,23,,,97,,,,,2934.54,2815.83,timeout,899.97,21.78,1.39,18.26,0.48,1.94,99.07,26.96,,0.03,0.01,0.01,1.88,123.41,9.15,114.24,2.07,0.07,41.18,,
array-easy_zero_array.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,8.84,8.84,unknown,0.02,,,,,,0.00,,,,0.00,,,0.01,0.00,0.00,,,,,
array-marlann_compute_fail1-p0.smt2,,,,,,,13,12,,16,,9,2,62,3,45,29,9,,,36,,,,,,,,,0.07,0.00,0.03,0.00,0.03,7.95,0.59,5.44,,0.13,0.12,2.39,10.68,1.23,9.41,2.46,0.01,3.21,,
array-marlann_compute_fail1-p1.smt2,,,,,,11,13,13,,119,,10,131,109,17,159,146,39,,,150,,1,1,,173.80,158.39,unsat,163.43,0.30,0.01,0.12,0.01,0.12,134.15,32.12,97.40,,0.12,0.12,25.96,162.32,2.00,160.28,26.58,0.30,113.86,0.02,
array-marlann_compute_fail1-p2.smt2,,,,,,,13,12,,58,,8,22,377,39,140,110,156,,,128,,,,,468.49,441.47,timeout,899.99,0.28,0.01,0.12,0.01,0.11,32.15,1.72,26.02,0.00,0.12,0.12,13.74,47.41,7.25,40.12,14.07,0.09,19.29,,
array-marlann_compute_fail2-p1.smt2,,,,,,,13,12,,53,,10,40,133,23,82,67,61,,,73,,,,,,,,,0.12,0.00,0.03,0.00,0.06,41.39,15.47,23.15,0.00,0.12,0.12,15.16,57.41,2.42,54.95,15.40,0.05,31.47,,
array-marlann_compute_fail2-p2.smt2,,,,,,,13,12,,56,,8,19,369,26,141,112,134,,,129,,,,,,,,,0.25,0.01,0.10,0.01,0.11,30.16,0.18,27.85,,0.13,0.12,12.28,43.98,7.40,36.54,12.62,0.09,17.38,,
array-picorv32-check-p01.smt2,,,,,,,5,4,,37,,4,,110,1,45,38,44,,,40,,,,,20.33,20.33,unknown,1.25,0.03,,0.00,0.00,0.02,0.82,0.72,,0.00,0.13,0.13,0.07,1.07,0.35,0.71,0.12,0.01,0.29,,
array-picorv32-check-p06.smt2,,,,,,,3,3,,11,,2,,5,,14,11,,,,12,,,,,18.22,18.13,unknown,0.41,0.01,,,,0.01,0.18,0.15,,,0.13,0.13,0.02,0.24,0.02,0.22,0.03,,0.07,,
array-picorv32-check-p08.smt2,,,,,,,2,2,,2,,,,2,,3,2,,,,2,,,,,17.67,17.57,unknown,0.21,,,,,,0.04,0.02,,,0.14,0.14,0.00,0.05,0.02,0.03,0.00,,,,
array-picorv32-check-p09.smt2,,,,,,,5,5,,52,,5,6,47,,58,52,12,,,55,,,,,22.99,21.82,unknown,2.03,0.05,0.00,0.01,0.00,0.03,1.55,1.42,,,0.13,0.13,0.08,1.86,0.16,1.69,0.15,0.02,1.09,,
array-picorv32-check-p10.smt2,,,,,,,4,3,,16,,3,,32,,21,16,12,,,17,,,,,20.12,20.11,unknown,1.20,0.01,0.00,0.00,0.00,0.01,0.31,0.27,,,0.14,0.14,0.02,0.40,0.10,0.29,0.04,0.00,0.11,,
array-picorv32-check-p14.smt2,,,,,,,3,2,,3,,2,2,5,,6,3,,,,3,,,,,18.25,18.04,unknown,0.29,0.00,,,,0.00,0.05,0.03,,,0.14,0.13,0.00,0.06,0.03,0.03,0.00,,0.04,,
array-picorv32-check-p18.smt2,,,,,,,4,3,,4,,1,3,10,,7,4,3,,,4,,,,,18.44,18.34,unknown,0.41,0.00,,,,0.00,0.07,0.05,,,0.13,0.13,0.00,0.09,0.04,0.04,0.01,,0.09,,
array-picorv32_mutAX_mem-p0.smt2,,,,,,,9,8,,202,,,47,733,14,226,219,336,,,219,,,,,289.67,242.86,timeout,899.94,1.53,0.03,0.19,0.03,1.17,495.60,,478.95,,0.98,0.96,202.75,708.07,80.75,627.28,205.55,0.39,379.80,,
array-picorv32_mutAX_mem-p7.smt2,,,,,,,8,8,,292,,,34,1215,5,320,313,523,,,313,,,,,363.34,317.59,unknown,796.53,2.45,0.07,0.41,0.06,1.77,576.44,,553.61,,1.01,0.99,203.17,795.20,127.82,667.35,207.20,0.89,409.84,,
array-picorv32_mutAY_mem-p5.smt2,,,,,,,4,4,,40,,,,70,,44,39,27,,,41,,,,,101.23,89.70,unknown,29.64,0.36,,0.00,0.00,0.34,17.39,,16.40,,0.63,0.62,10.09,28.91,6.75,22.15,10.38,0.01,5.27,,
array-picorv32_mutAY_mem-p6.smt2,,,,,,,3,3,,5,,,,5,,7,4,,,,5,,,,,97.62,87.69,unknown,3.31,0.03,,,,0.03,2.02,,1.64,,0.67,0.66,0.43,2.56,0.88,1.67,0.45,,0.42,,
array-picorv32_mutAY_mem-p8.smt2,,,,,,,3,3,,3,,,,4,,5,2,,,,3,,,,,97.74,88.87,unknown,1.84,0.01,,,,0.01,0.98,,0.56,,0.67,0.66,0.04,1.08,0.42,0.65,0.05,,0.12,,
array-picorv32_mutBX_mem-p1.smt2,,,,,,,3,2,,20,,,5,30,,22,19,9,,,19,,,,,318.47,287.18,unknown,414.95,0.12,0.00,0.01,0.00,0.10,38.80,,38.07,,0.93,0.92,7.66,47.01,9.82,37.19,7.86,0.00,25.96,0.01,
array-picorv32_mutBX_mem-p2.smt2,,,,,,,3,3,,98,,,4,36,,102,101,9,,,100,,,,,160.31,138.05,unknown,257.68,1.39,0.02,0.11,0.24,0.55,152.25,,146.95,,0.97,0.95,93.54,256.38,10.13,246.24,95.69,0.13,135.01,0.00,
array-picorv32_mutBX_mem-p5.smt2,,,,,,,4,4,,189,,,29,36,,197,195,8,,,195,,,,,229.04,198.73,unknown,534.80,1.56,0.05,0.29,0.04,1.09,306.96,,295.74,,0.97,0.95,220.36,533.51,7.36,526.14,222.79,0.39,274.30,,
array-picorv32_mutBX_mem-p6.smt2,,,,,,,4,3,,243,,,52,777,6,261,258,582,,,257,,,,,270.78,244.88,timeout,899.96,1.82,0.04,0.24,0.04,1.38,443.80,,426.96,,1.00,0.98,396.09,850.05,49.95,800.10,399.57,0.67,356.69,,
array-picorv32_mutBX_mem-p7.smt2,,,,,,,3,2,,20,,,12,23,,22,19,2,,,19,,,,,191.76,159.83,unknown,360.83,0.10,0.00,0.00,0.00,0.09,29.58,,28.80,,1.05,0.96,25.28,55.33,6.38,48.95,25.46,0.00,21.53,,
array-picorv32_mutBY_mem-p4.smt2,,,,,,,3,3,,8,,,,5,,10,7,,,,8,,,,,102.48,91.20,unknown,6.92,0.06,,,,0.06,4.42,,3.98,,0.67,0.65,1.55,6.16,0.66,5.50,1.59,,1.51,,
array-picorv32_mutBY_mem-p8.smt2,,,,,,,3,2,,3,,,,4,,5,2,,,,2,,,,,100.58,90.19,unknown,2.86,0.01,,,,0.01,1.05,,0.67,,0.68,0.67,0.17,1.08,0.56,0.51,0.18,,0.13,,
array-picorv32_mutCX_mem-p0.smt2,,,,,,,1,1,,1,,,,,,1,1,,,,,,,,,65.67,50.96,unknown,2.12,,,,,,0.08,,0.57,,0.97,0.95,0.20,0.08,,0.08,0.20,,,,
array-picorv32_mutCX_mem-p3.smt2,,,,,,,5,4,,54,,,4,128,1,58,53,38,,,53,,,,,145.97,123.59,unknown,132.41,0.37,0.01,0.04,0.01,0.30,94.34,,91.96,,1.03,1.01,31.11,127.26,20.96,106.28,31.69,0.03,67.53,,
array-picorv32_mutCX_mem-p7.smt2,,,,,,,6,5,,156,,,8,662,1,188,184,337,,,184,,,,,254.60,222.33,unknown,436.29,1.08,0.01,0.08,0.02,0.90,274.03,,264.20,,0.94,0.92,116.44,397.79,59.92,337.85,118.72,0.27,191.77,,
array-picorv32_mutCY_mem-p1.smt2,,,,,,,3,2,,3,,,,4,,5,2,,,,2,,,,,101.12,89.65,unknown,4.45,0.01,,,,0.01,1.16,,0.67,,0.66,0.65,1.20,1.19,0.61,0.57,1.23,,0.07,,
array-picorv32_mutCY_mem-p3.smt2,,,,,,,3,3,,6,,,,4,,8,5,,,,6,,,,,101.28,89.66,unknown,5.41,0.04,,,,0.04,3.22,,2.67,,0.66,0.65,1.29,4.66,0.98,3.67,1.32,,0.93,,
array-picorv32_mutCY_mem-p8.smt2,,,,,,,3,2,,3,,,,4,,5,2,,,,2,,,,,101.26,89.79,unknown,2.21,0.01,,,,0.01,1.14,,0.73,,0.70,0.69,0.08,1.17,0.52,0.65,0.08,,0.23,,
array-ponylink-slaveTXlen-unsat.smt2,,,,,,,231,230,,236,,458,4,690,,694,49,,,,463,,,,,352.63,335.15,timeout,899.99,0.61,0.01,0.06,0.01,0.48,8.00,6.60,,0.01,0.08,0.08,0.40,11.58,1.70,9.12,0.95,0.50,4.22,,
array-ridecore_array_unknown.smt2,,,,,,,6,5,,96,,2,8,274,,105,98,100,,,100,,,,,655.98,565.68,timeout,899.83,0.59,0.01,0.04,0.01,0.45,729.77,0.10,716.21,,5.49,5.45,34.10,776.35,196.36,579.97,38.11,0.09,105.60,,
array-ridecore_array_unsafe.smt2,,,,,,,8,7,,129,,4,11,710,,136,131,380,,,132,,,,,632.93,574.58,timeout,899.83,0.73,0.01,0.13,0.02,0.50,652.70,0.11,636.22,0.00,5.57,5.52,22.66,690.71,351.24,339.44,27.56,0.11,40.98,0.02,
array-simple-stack-pred1.smt2,,,,,,1,2,2,,5,,,6,12,,9,6,9,,,6,,,,,11.13,10.29,unsat,0.09,0.00,,,,,0.02,,0.01,,0.01,0.01,0.02,0.06,0.01,0.04,0.02,0.00,0.00,,
array-zipcpu-zipmmu-p00.smt2,,,,,,,3,3,,6,,1,3,6,,7,7,2,,,6,,,,,17.01,15.25,unknown,0.17,0.00,,,,0.00,0.04,,0.03,,0.07,0.07,0.02,0.08,0.01,0.06,0.02,,0.02,,
array-zipcpu-zipmmu-p01.smt2,,,,,,,3,2,,7,,,3,7,,10,7,1,,,7,,,,,17.19,15.44,unknown,0.29,0.00,,,,0.00,0.08,0.00,0.06,,0.07,0.07,0.06,0.16,0.03,0.12,0.06,,0.03,,
array-zipcpu-zipmmu-p06.smt2,,,,,,,3,3,,5,,1,2,6,,6,6,2,,,5,,,,,16.96,15.22,unknown,0.16,0.00,,,,,0.03,,0.02,,0.07,0.07,0.02,0.07,0.01,0.05,0.02,,0.01,,
array-zipcpu-zipmmu-p26.smt2,,,,,,,2,1,,2,,,4,2,,3,2,,,,1,,,,,17.02,15.26,unknown,0.17,0.00,,,,0.00,0.02,,0.01,,0.07,0.06,0.02,0.02,0.01,0.01,0.02,,0.03,,
array-zipcpu-zipmmu-p28.smt2,,,,,,,4,3,,9,,1,4,10,,14,10,1,,,10,,,,,17.45,15.68,unknown,0.48,0.00,,,,0.00,0.12,0.00,0.10,,0.07,0.07,0.11,0.27,0.06,0.21,0.12,0.00,0.03,,
array-zipcpu-zipmmu-p29.smt2,,,,,,,2,1,,3,,,3,3,,4,3,,,,2,,,,,17.11,15.33,unknown,0.17,0.00,,,,0.00,0.02,0.00,0.01,,0.07,0.07,0.02,0.02,0.01,0.01,0.02,,0.02,,
array-zipcpu-zipmmu-p31.smt2,,,,,,2,3,3,,6,,1,3,10,,8,6,5,,,5,,,,,17.27,15.56,unsat,0.21,0.00,,,,0.00,0.08,,0.06,,0.06,0.06,,0.10,0.01,0.08,0.00,,0.06,,
array-zipcpu-zipmmu-p34.smt2,,,,,,,4,3,,13,,1,8,10,,15,13,2,,,12,,,,,15.62,15.62,unknown,0.28,0.01,,,,0.00,0.13,0.00,0.11,,0.07,0.07,0.01,0.17,0.02,0.14,0.01,0.00,0.09,,
array-zipcpu-zipmmu-p41.smt2,,,,,,,3,3,,6,,,2,7,,9,7,,,,7,,,,,17.32,15.57,unknown,0.30,0.00,,,,0.00,0.10,0.00,0.08,,0.07,0.07,0.07,0.20,0.03,0.16,0.08,,0.04,,
array-zipcpu_zipcpu_dcache-p019.smt2,,,,,,7,7,7,,72,,4,36,121,6,82,78,43,,,77,,,,,454.66,99.11,unsat,35.08,0.20,0.00,0.01,0.00,0.17,24.07,16.53,6.29,0.01,0.69,0.69,8.00,33.40,4.90,28.48,8.53,0.04,13.96,,
array-zipcpu_zipcpu_dcache-p028.smt2,,,,,,,7,7,,163,,11,138,71,1,168,167,26,,,166,,,,,454.66,120.03,unknown,99.76,0.46,0.01,0.04,0.01,0.35,73.99,68.20,1.83,0.00,0.64,0.63,21.49,98.57,2.05,96.50,23.07,0.21,55.34,,
array-zipcpu_zipcpu_dcache-p034.smt2,,,,,,,6,5,,121,,5,74,136,1,131,125,36,,,125,,,,,454.66,143.78,unknown,166.80,0.36,0.01,0.04,0.01,0.29,42.64,9.51,30.84,,0.67,0.66,14.29,59.23,9.23,49.98,15.15,0.10,25.46,,
array-zipcpu_zipcpu_dcache-p041.smt2,,,,,,6,6,6,,42,,6,26,68,3,57,52,22,,,51,,,,,454.66,92.85,unsat,19.24,0.17,0.00,0.04,0.01,0.12,11.15,8.07,1.74,0.00,0.66,0.65,5.59,17.53,2.47,15.04,5.90,0.01,5.28,,
array-zipcpu_zipcpu_dcache-p059.smt2,,,,,,2,2,2,,5,,,2,9,,6,5,6,,,4,,,,,451.16,63.30,unsat,2.02,0.00,,,,,0.58,0.47,,,0.69,0.68,0.00,0.60,0.47,0.13,0.00,,,,
array-zipcpu_zipcpu_dcache-p068.smt2,,,,,,,4,3,,81,,1,48,130,4,86,83,92,,,82,,,,,454.66,77.70,unknown,40.42,0.21,0.00,0.01,0.01,0.18,20.76,19.22,,,0.66,0.65,9.26,31.40,2.21,29.19,9.98,0.05,13.51,,
